timestamp,lat,lon,orientation,fix_quality,hdop,numsats,cog,sog
1733437031.062711,48.68482583833333,-123.19206343666667,52.9,2,0.8,26,0,0
1733437031.263778,48.68482583833333,-123.19206343666667,52.9,2,0.8,26,0,0
1733437031.4792368,48.68482599833333,-123.19206372166667,53,2,0.8,26,0,0
1733437031.6751487,48.68482599833333,-123.19206372166667,53,2,0.8,26,0,0
1733437031.868855,48.68482599833333,-123.19206372166667,52.9,2,0.8,26,0,0
1733437032.0690746,48.68482599833333,-123.19206372166667,52.9,2,0.8,26,0,0
1733437032.2795115,48.68482599833333,-123.19206372166667,52.9,2,0.8,26,0,0
1733437032.4694486,48.68482596,-123.19206357666667,53,2,0.8,27,0,0
1733437032.674232,48.68482596,-123.19206357666667,53,2,0.8,27,0,0
1733437032.869683,48.68482596,-123.19206357666667,53,2,0.8,27,0,0
1733437033.0778265,48.68482596,-123.19206357666667,53,2,0.8,27,0,0
1733437033.2730086,48.68482596,-123.19206357666667,53,2,0.8,27,0,0
1733437033.4888568,48.684826306666665,-123.192064085,53,2,0.8,27,0,0
1733437033.6886704,48.684826306666665,-123.192064085,53,2,0.8,27,0,0
1733437033.8794265,48.684826306666665,-123.192064085,52.8,2,0.8,27,0,0
1733437034.076143,48.684826306666665,-123.192064085,52.8,2,0.8,27,0,0
1733437034.2683246,48.684826306666665,-123.192064085,52.8,2,0.8,27,0,0
1733437034.4673944,48.68482575833333,-123.192063435,52.8,2,0.8,27,0,0
1733437034.6722138,48.68482575833333,-123.192063435,52.8,2,0.8,27,0,0
1733437034.8761225,48.68482575833333,-123.192063435,52.8,2,0.8,27,0,0
1733437035.0735445,48.68482575833333,-123.192063435,52.8,2,0.8,27,0,0
1733437035.2709801,48.68482575833333,-123.192063435,52.8,2,0.8,27,0,0
1733437035.4779313,48.68482575833333,-123.192063435,52.8,2,0.8,27,0,0
1733437035.670037,48.68482624,-123.19206411666667,52.7,2,0.8,26,0,0
1733437035.8718367,48.68482624,-123.19206411666667,52.7,2,0.8,26,0,0
1733437036.074208,48.68482624,-123.19206411666667,52.6,2,0.8,26,0,0
1733437036.2822378,48.68482624,-123.19206411666667,52.6,2,0.8,26,0,0
1733437036.475751,48.68482582666667,-123.19206366166667,52.5,2,0.8,26,0,0
1733437036.6751456,48.68482582666667,-123.19206366166667,52.5,2,0.8,26,0,0
1733437036.8794177,48.68482582666667,-123.19206366166667,52.5,2,0.8,26,0,0
1733437037.077282,48.68482582666667,-123.19206366166667,52.4,2,0.8,26,0,0
1733437037.2811892,48.68482582666667,-123.19206366166667,52.4,2,0.8,26,0,0
1733437037.477699,48.68482577166667,-123.19206404833334,52.29999999999999,2,0.8,26,0,0
1733437037.6726148,48.68482577166667,-123.19206404833334,52.29999999999999,2,0.8,26,0,0
1733437037.874037,48.68482577166667,-123.19206404833334,52.29999999999999,2,0.8,26,0,0
1733437038.0734863,48.68482577166667,-123.19206404833334,52.29999999999999,2,0.8,26,0,0
1733437038.2805946,48.68482577166667,-123.19206404833334,52.29999999999999,2,0.8,26,0,0
1733437038.4725482,48.68482577166667,-123.19206404833334,52.29999999999999,2,0.8,26,0,0
1733437038.6851113,48.68482607333333,-123.192064035,52.1,2,0.8,27,0,0
1733437038.8792422,48.68482607333333,-123.192064035,52.1,2,0.8,27,0,0
1733437039.0763094,48.68482607333333,-123.192064035,52.00000000000001,2,0.8,27,0,0
1733437039.276099,48.68482607333333,-123.192064035,52.00000000000001,2,0.8,27,0,0
1733437039.4779825,48.6848257,-123.19206386333333,52.00000000000001,2,0.8,27,0,0
1733437039.6763682,48.6848257,-123.19206386333333,52.00000000000001,2,0.8,27,0,0
1733437039.8794043,48.6848257,-123.19206386333333,52.00000000000001,2,0.8,27,0,0
1733437040.0781915,48.6848257,-123.19206386333333,52.1,2,0.8,27,0,0
1733437040.2801905,48.6848257,-123.19206386333333,52.1,2,0.8,27,0,0
1733437040.4776125,48.6848257,-123.19206386333333,52.1,2,0.8,27,0,0
1733437040.6816192,48.6848257,-123.19206386333333,52.1,2,0.8,27,0,0
1733437040.8800306,48.6848257,-123.19206386333333,52.1,2,0.8,27,0,0
1733437041.0797093,48.684825976666666,-123.19206407333333,51.8,2,0.8,27,0,0
1733437041.2890182,48.684825976666666,-123.19206407333333,51.8,2,0.8,27,0,0
1733437041.4841094,48.68482573666667,-123.19206411,51.70000000000001,2,0.8,27,0,0
1733437041.6822984,48.68482573666667,-123.19206411,51.70000000000001,2,0.8,27,0,0
1733437041.8765914,48.68482573666667,-123.19206411,51.70000000000001,2,0.8,27,0,0
1733437042.0877774,48.68482573666667,-123.19206411,51.70000000000001,2,0.8,27,0,0
1733437042.2768843,48.68482573666667,-123.19206411,51.70000000000001,2,0.8,27,0,0
1733437042.482632,48.68482558833333,-123.19206413666667,51.6,2,0.8,27,0,0
1733437042.685103,48.68482558833333,-123.19206413666667,51.6,2,0.8,27,0,0
1733437042.8808098,48.68482558833333,-123.19206413666667,51.6,2,0.8,27,0,0
1733437043.0766134,48.68482558833333,-123.19206413666667,51.5,2,0.8,27,0,0
1733437043.2895036,48.68482558833333,-123.19206413666667,51.5,2,0.8,27,0,0
1733437043.4803913,48.684825423333336,-123.19206441833333,51.4,2,0.8,27,0,0
1733437043.6912334,48.684825423333336,-123.19206441833333,51.4,2,0.8,27,0,0
1733437043.88491,48.684825423333336,-123.19206441833333,51.4,2,0.8,27,0,0
1733437044.0869489,48.684825423333336,-123.19206441833333,51.2,2,0.8,27,0,0
1733437044.2841487,48.684825423333336,-123.19206441833333,51.2,2,0.8,27,0,0
1733437044.4863067,48.684825233333335,-123.19206438,51.1,2,0.8,27,0,0
1733437044.6829789,48.684825233333335,-123.19206438,51.1,2,0.8,27,0,0
1733437044.8923404,48.684825233333335,-123.19206438,51,2,0.8,27,0,0
1733437045.08578,48.684825233333335,-123.19206438,51,2,0.8,27,0,0
1733437045.2856379,48.684825233333335,-123.19206438,51,2,0.8,27,0,0
1733437045.4857938,48.68482515,-123.19206434666667,51,2,0.8,27,0,0
1733437045.6933346,48.68482515,-123.19206434666667,51,2,0.8,27,0,0
1733437045.8830333,48.68482515,-123.19206434666667,51,2,0.8,27,0,0
1733437046.0846007,48.68482515,-123.19206434666667,51,2,0.8,27,0,0
1733437046.293588,48.68482515,-123.19206434666667,51,2,0.8,27,0,0
1733437046.4926014,48.68482515,-123.19206434666667,51,2,0.8,27,0,0
1733437046.6865318,48.684825405,-123.19206464833333,50.900000000000006,2,0.8,27,0,0
1733437046.8864758,48.684825405,-123.19206464833333,50.900000000000006,2,0.8,27,0,0
1733437047.0895298,48.684825405,-123.19206464833333,50.60000000000001,2,0.8,27,0,0
1733437047.2962346,48.684825405,-123.19206464833333,50.60000000000001,2,0.8,27,0,0
1733437047.485607,48.68482519,-123.19206434833333,50.7,2,0.8,27,0,0
1733437047.6887696,48.68482519,-123.19206434833333,50.7,2,0.8,27,0,0
1733437047.9108434,48.68482519,-123.19206434833333,50.8,2,0.8,27,0,0
1733437048.0925994,48.68482519,-123.19206434833333,50.8,2,0.8,27,0,0
1733437048.2935781,48.68482519,-123.19206434833333,50.8,2,0.8,27,0,0
1733437048.5031834,48.68482545333333,-123.19206478166667,50.8,2,0.8,27,0,0
1733437048.6965375,48.68482545333333,-123.19206478166667,50.8,2,0.8,27,0,0
1733437048.8956022,48.68482545333333,-123.19206478166667,50.5,2,0.8,27,0,0
1733437049.0834508,48.68482545333333,-123.19206478166667,50.5,2,0.8,27,0,0
1733437049.2875838,48.68482545333333,-123.19206478166667,50.5,2,0.8,27,0,0
1733437049.4856222,48.684825195,-123.19206443833333,50.5,2,0.8,27,0,0
1733437049.6910067,48.684825195,-123.19206443833333,50.5,2,0.8,27,0,0
1733437049.8893602,48.684825195,-123.19206443833333,50.5,2,0.8,27,0,0
1733437050.0924757,48.684825195,-123.19206443833333,50.5,2,0.8,27,0,0
1733437050.293335,48.684825195,-123.19206443833333,50.5,2,0.8,27,0,0
1733437050.4937422,48.68482550666667,-123.19206491333334,50.60000000000001,2,0.8,27,0,0
1733437050.7307558,48.68482550666667,-123.19206491333334,50.60000000000001,2,0.8,27,0,0
1733437050.8932283,48.68482550666667,-123.19206491333334,50.4,2,0.8,27,0,0
1733437051.0916076,48.68482550666667,-123.19206491333334,50.4,2,0.8,27,0,0
1733437051.2932787,48.68482550666667,-123.19206491333334,50.4,2,0.8,27,0,0
1733437051.4968445,48.684825063333335,-123.19206438833334,50.3,2,0.8,27,0,0
1733437051.692952,48.684825063333335,-123.19206438833334,50.3,2,0.8,27,0,0
1733437051.8958013,48.684825063333335,-123.19206438833334,50.3,2,0.8,27,0,0
1733437052.094125,48.684825063333335,-123.19206438833334,50.3,2,0.8,27,0,0
1733437052.2951396,48.684825063333335,-123.19206438833334,50.4,2,0.8,27,0,0
1733437052.5035386,48.68482526333333,-123.192064905,50.60000000000001,2,0.8,27,0,0
1733437052.6956565,48.68482526333333,-123.192064905,50.60000000000001,2,0.8,27,0,0
1733437052.904551,48.68482526333333,-123.192064905,50.4,2,0.8,27,0,0
1733437053.1082501,48.68482526333333,-123.192064905,50.4,2,0.8,27,0,0
1733437053.2999876,48.68482526333333,-123.192064905,50.4,2,0.8,27,0,0
1733437053.5015042,48.684825063333335,-123.19206436166667,50.4,2,0.8,27,0,0
1733437053.69122,48.684825063333335,-123.19206436166667,50.4,2,0.8,27,0,0
1733437053.8971157,48.684825063333335,-123.19206436166667,50.60000000000001,2,0.8,27,0,0
1733437054.0986419,48.684825063333335,-123.19206436166667,50.60000000000001,2,0.8,27,0,0
1733437054.2964337,48.684825063333335,-123.19206436166667,50.60000000000001,2,0.8,27,0,0
1733437054.4900644,48.684825195,-123.19206469,50.60000000000001,2,0.8,27,0,0
1733437054.709072,48.684825195,-123.19206469,50.60000000000001,2,0.8,27,0,0
1733437054.9006064,48.684825195,-123.19206469,50.5,2,0.8,27,0,0
1733437055.1090467,48.684825195,-123.19206469,50.5,2,0.8,27,0,0
1733437055.3017955,48.684825195,-123.19206469,50.5,2,0.8,27,0,0
1733437055.7032962,48.684825231666665,-123.19206414,50.5,2,0.8,27,0,0
1733437055.7937043,48.684825231666665,-123.19206414,50.5,2,0.8,27,0,0
1733437055.9787698,48.684825231666665,-123.19206414,50.7,2,0.8,27,0,0
1733437056.1777782,48.684825231666665,-123.19206414,50.7,2,0.8,27,0,0
1733437056.3778596,48.684825231666665,-123.19206414,50.7,2,0.8,27,0,0
1733437056.5812836,48.68482534,-123.19206427333333,50.7,2,0.8,27,0,0
1733437056.784562,48.68482534,-123.19206427333333,50.7,2,0.8,27,0,0
1733437056.976256,48.68482534,-123.19206427333333,50.8,2,0.8,27,0,0
1733437057.1866262,48.68482534,-123.19206427333333,50.8,2,0.8,27,0,0
1733437057.384909,48.68482534,-123.19206427333333,50.8,2,0.8,27,0,0
1733437057.58267,48.68482534,-123.19206427333333,50.8,2,0.8,27,0,0
1733437057.7961373,48.684825335,-123.19206411833333,50.900000000000006,2,0.8,27,0,0
1733437057.9775925,48.684825335,-123.19206411833333,50.900000000000006,2,0.8,27,0,0
1733437058.1854007,48.684825335,-123.19206411833333,50.900000000000006,2,0.8,27,0,0
1733437058.3789394,48.684825335,-123.19206411833333,50.900000000000006,2,0.8,27,0,0
1733437058.5804234,48.68482529833334,-123.192064145,51,2,0.8,27,0,0
1733437058.7782269,48.68482529833334,-123.192064145,51,2,0.8,27,0,0
1733437058.9852047,48.68482529833334,-123.192064145,51,2,0.8,27,0,0
1733437059.194971,48.68482529833334,-123.192064145,51,2,0.8,27,0,0
1733437059.3850296,48.68482522666667,-123.19206370333333,50.900000000000006,2,0.8,27,0,0
1733437059.5991917,48.68482522666667,-123.19206370333333,50.900000000000006,2,0.8,27,0,0
1733437059.7805586,48.68482522666667,-123.19206370333333,50.900000000000006,2,0.8,27,0,0
1733437059.984691,48.68482522666667,-123.19206370333333,51.2,2,0.8,27,0,0
1733437060.1845074,48.68482522666667,-123.19206370333333,51.2,2,0.8,27,0,0
1733437060.3851361,48.68482524833333,-123.19206396166666,51,2,0.8,27,0,0
1733437060.5896006,48.68482524833333,-123.19206396166666,51,2,0.8,27,0,0
1733437060.7873747,48.68482524833333,-123.19206396166666,51,2,0.8,27,0,0
1733437060.9863696,48.68482524833333,-123.19206396166666,51,2,0.8,27,0,0
1733437061.1899576,48.68482524833333,-123.19206396166666,51,2,0.8,27,0,0
1733437061.384217,48.68482521666667,-123.19206395,51.1,2,0.8,27,0,0
1733437061.583303,48.68482521666667,-123.19206395,51.1,2,0.8,27,0,0
1733437061.7892256,48.68482521666667,-123.19206395,51.1,2,0.8,27,0,0
1733437061.9914324,48.68482521666667,-123.19206395,51.1,2,0.8,27,0,0
1733437062.1835878,48.68482521666667,-123.19206395,51.1,2,0.8,27,0,0
1733437062.3878891,48.684825075,-123.19206379833334,51.1,2,0.8,27,0,0
1733437062.59627,48.684825075,-123.19206379833334,51.1,2,0.8,27,0,0
1733437062.7844095,48.684825075,-123.19206379833334,51.1,2,0.8,27,0,0
1733437062.9892337,48.684825075,-123.19206379833334,51.1,2,0.8,27,0,0
1733437063.191241,48.684825075,-123.19206379833334,50.900000000000006,2,0.8,27,0,0
1733437063.3884742,48.684825075,-123.19206379833334,50.900000000000006,2,0.8,27,0,0
1733437063.588088,48.68482530166666,-123.19206384166667,51,2,0.8,27,0,0
1733437063.7937992,48.68482530166666,-123.19206384166667,51,2,0.8,27,0,0
1733437063.9905849,48.68482530166666,-123.19206384166667,51.1,2,0.8,27,0,0
1733437064.190602,48.68482530166666,-123.19206384166667,51.1,2,0.8,27,0,0
1733437064.389617,48.68482518166667,-123.19206350833333,51.1,2,0.8,27,0,0
1733437064.5942252,48.68482518166667,-123.19206350833333,51.1,2,0.8,27,0,0
1733437064.7899635,48.68482518166667,-123.19206350833333,51.1,2,0.8,27,0,0
1733437064.9883423,48.68482518166667,-123.19206350833333,50.900000000000006,2,0.8,27,0,0
1733437065.1906495,48.68482518166667,-123.19206350833333,50.900000000000006,2,0.8,27,0,0
1733437065.3973427,48.68482516,-123.19206377666667,51,2,0.7,27,0,0
1733437065.5954854,48.68482516,-123.19206377666667,51,2,0.7,27,0,0
1733437065.7915776,48.68482516,-123.19206377666667,51,2,0.7,27,0,0
1733437065.9975755,48.68482516,-123.19206377666667,50.900000000000006,2,0.7,27,0,0
1733437066.2007897,48.68482516,-123.19206377666667,50.900000000000006,2,0.7,27,0,0
1733437066.4020088,48.68482516,-123.19206377666667,50.900000000000006,2,0.7,27,0,0
1733437066.5963502,48.68482530666667,-123.19206364333333,50.8,2,0.7,27,0,0
1733437066.7919884,48.68482530666667,-123.19206364333333,50.8,2,0.7,27,0,0
1733437066.9945838,48.68482530666667,-123.19206364333333,50.7,2,0.7,27,0,0
1733437067.2005503,48.68482530666667,-123.19206364333333,50.7,2,0.7,27,0,0
1733437067.3991714,48.684825115,-123.192063765,50.8,2,0.7,27,0,0
1733437067.597273,48.684825115,-123.192063765,50.8,2,0.7,27,0,0
1733437067.7950354,48.684825115,-123.192063765,50.8,2,0.7,27,0,0
1733437068.0086486,48.684825115,-123.192063765,50.8,2,0.7,27,0,0
1733437068.1951394,48.684825115,-123.192063765,50.8,2,0.7,27,0,0
1733437068.4017045,48.684825115,-123.192063765,50.8,2,0.7,27,0,0
1733437068.5989492,48.684825115,-123.192063765,50.8,2,0.7,27,0,0
1733437068.8000405,48.684825268333334,-123.192063715,50.60000000000001,2,0.7,27,0,0
1733437068.9998226,48.684825268333334,-123.192063715,50.60000000000001,2,0.7,27,0,0
1733437069.2130215,48.684825268333334,-123.192063715,50.60000000000001,2,0.7,27,0,0
1733437069.4030654,48.68482516,-123.19206361833334,50.60000000000001,2,0.7,27,0,0
1733437069.604508,48.68482516,-123.19206361833334,50.60000000000001,2,0.7,27,0,0
1733437069.801287,48.68482516,-123.19206361833334,50.60000000000001,2,0.7,27,0,0
1733437070.0152214,48.68482516,-123.19206361833334,50.7,2,0.7,27,0,0
1733437070.198399,48.68482516,-123.19206361833334,50.7,2,0.7,27,0,0
1733437070.3997536,48.68482516,-123.19206361833334,50.7,2,0.7,27,0,0
1733437070.6141841,48.68482514833333,-123.19206380166666,50.7,2,0.7,27,0,0
1733437070.8157046,48.68482514833333,-123.19206380166666,50.7,2,0.7,27,0,0
1733437071.0015957,48.68482514833333,-123.19206380166666,50.60000000000001,2,0.7,27,0,0
1733437071.2104526,48.68482514833333,-123.19206380166666,50.60000000000001,2,0.7,27,0,0
1733437071.412504,48.684825185,-123.19206346166666,50.60000000000001,2,0.7,27,0,0
1733437071.610744,48.684825185,-123.19206346166666,50.60000000000001,2,0.7,27,0,0
1733437071.817603,48.684825185,-123.19206346166666,50.60000000000001,2,0.7,27,0,0
1733437072.0143423,48.684825185,-123.19206346166666,50.60000000000001,2,0.7,27,0,0
1733437072.2085278,48.684825185,-123.19206346166666,50.60000000000001,2,0.7,27,0,0
1733437072.4074597,48.68482512166667,-123.19206348333333,50.60000000000001,2,0.7,27,0,0
1733437072.6181839,48.68482512166667,-123.19206348333333,50.60000000000001,2,0.7,27,0,0
1733437072.8061664,48.68482512166667,-123.19206348333333,50.60000000000001,2,0.7,27,0,0
1733437073.0139563,48.68482512166667,-123.19206348333333,50.60000000000001,2,0.7,27,0,0
1733437073.2079458,48.68482512166667,-123.19206348333333,50.60000000000001,2,0.7,27,0,0
1733437073.4216297,48.684825245,-123.19206337833333,50.60000000000001,2,0.7,27,0,0
1733437073.6125996,48.684825245,-123.19206337833333,50.60000000000001,2,0.7,27,0,0
1733437073.8226259,48.684825245,-123.19206337833333,50.60000000000001,2,0.7,27,0,0
1733437074.018097,48.684825245,-123.19206337833333,50.60000000000001,2,0.7,27,0,0
1733437074.2219954,48.684825245,-123.19206337833333,50.5,2,0.7,27,0,0
1733437074.4098344,48.684825245,-123.19206337833333,50.5,2,0.7,27,0,0
1733437074.6307647,48.684825245,-123.19206337833333,50.5,2,0.7,27,0,0
1733437074.8195715,48.68482524,-123.19206332,50.3,2,0.7,27,0,0
1733437075.0363984,48.68482524,-123.19206332,50.3,2,0.7,27,0,0
1733437075.2191708,48.68482524,-123.19206332,50.3,2,0.7,27,0,0
1733437075.413846,48.684825073333336,-123.19206317666666,50.3,2,0.7,27,0,0
1733437075.6220253,48.684825073333336,-123.19206317666666,50.3,2,0.7,27,0,0
1733437075.8142395,48.684825073333336,-123.19206317666666,50.3,2,0.7,27,0,0
1733437076.0218658,48.684825073333336,-123.19206317666666,50.3,2,0.7,27,0,0
1733437076.211489,48.684825073333336,-123.19206317666666,50.3,2,0.7,27,0,0
1733437076.4193184,48.68482542,-123.19206328333334,50.3,2,0.7,27,0,0
1733437076.6151824,48.68482542,-123.19206328333334,50.3,2,0.7,27,0,0
1733437076.8224595,48.68482542,-123.19206328333334,50.3,2,0.7,27,0,0
1733437077.010338,48.68482542,-123.19206328333334,50.2,2,0.7,27,0,0
1733437077.2188447,48.68482542,-123.19206328333334,50.2,2,0.7,27,0,0
1733437077.4188437,48.684825265,-123.19206305666667,50.1,2,0.7,26,0,0
1733437077.6117563,48.684825265,-123.19206305666667,50.1,2,0.7,26,0,0
1733437077.8148568,48.684825265,-123.19206305666667,50.1,2,0.7,26,0,0
1733437078.0236773,48.684825265,-123.19206305666667,50.1,2,0.7,26,0,0
1733437078.2525523,48.684825265,-123.19206305666667,50.1,2,0.7,26,0,0
1733437078.4237428,48.684825581666665,-123.19206322166667,50.1,2,0.7,26,0,0
1733437078.6305373,48.684825581666665,-123.19206322166667,50.1,2,0.7,26,0,0
1733437078.8151085,48.684825581666665,-123.19206322166667,50.1,2,0.7,26,0,0
1733437079.0171988,48.684825581666665,-123.19206322166667,50,2,0.7,26,0,0
1733437079.2248292,48.684825581666665,-123.19206322166667,50,2,0.7,26,0,0
1733437079.4230888,48.684825245,-123.192062875,49.9,2,0.7,26,0,0
1733437079.6162343,48.684825245,-123.192062875,49.9,2,0.7,26,0,0
1733437079.8161764,48.684825245,-123.192062875,49.9,2,0.7,26,0,0
1733437080.0321822,48.684825245,-123.192062875,49.9,2,0.7,26,0,0
1733437080.2355368,48.684825245,-123.192062875,49.9,2,0.7,26,0,0
1733437080.4241638,48.684825245,-123.192062875,49.9,2,0.7,26,0,0
1733437080.6414168,48.68482573833333,-123.19206308833333,49.9,2,0.7,26,0,0
1733437080.8225155,48.68482573833333,-123.19206308833333,49.800000000000004,2,0.7,26,0,0
1733437081.0346205,48.68482573833333,-123.19206308833333,49.800000000000004,2,0.7,26,0,0
1733437081.2275848,48.68482573833333,-123.19206308833333,49.800000000000004,2,0.7,26,0,0
1733437081.4384108,48.68482573833333,-123.19206308833333,49.800000000000004,2,0.7,26,0,0
1733437081.6257157,48.68482573833333,-123.19206308833333,49.800000000000004,2,0.7,26,0,0
1733437081.821689,48.68482573833333,-123.19206308833333,49.800000000000004,2,0.7,26,0,0
1733437082.027483,48.684825288333336,-123.19206283,49.9,2,0.7,26,0,0
1733437082.2289336,48.684825288333336,-123.19206283,49.9,2,0.7,26,0,0
1733437082.429168,48.684825638333336,-123.19206298333333,49.800000000000004,2,0.7,26,0,0
1733437082.623045,48.684825638333336,-123.19206298333333,49.800000000000004,2,0.7,26,0,0
1733437082.8272436,48.684825638333336,-123.19206298333333,49.7,2,0.7,26,0,0
1733437083.0268328,48.684825638333336,-123.19206298333333,49.7,2,0.7,26,0,0
1733437083.2274346,48.684825638333336,-123.19206298333333,49.7,2,0.7,26,0,0
1733437083.4238026,48.68482551333334,-123.19206275833334,49.800000000000004,2,0.7,26,0,0
1733437083.631211,48.68482551333334,-123.19206275833334,49.800000000000004,2,0.7,26,0,0
1733437083.831591,48.68482551333334,-123.19206275833334,49.800000000000004,2,0.7,26,0,0
1733437084.0289736,48.68482551333334,-123.19206275833334,49.800000000000004,2,0.7,26,0,0
1733437084.229323,48.68482551333334,-123.19206275833334,49.800000000000004,2,0.7,26,0,0
1733437084.4292405,48.68482556666667,-123.19206276,49.7,2,0.7,26,0,0
1733437084.6239152,48.68482556666667,-123.19206276,49.7,2,0.7,26,0,0
1733437084.8281782,48.68482556666667,-123.19206276,49.7,2,0.7,26,0,0
1733437085.0309415,48.68482556666667,-123.19206276,49.6,2,0.7,26,0,0
1733437085.241525,48.68482556666667,-123.19206276,49.6,2,0.7,26,0,0
1733437085.431412,48.68482556666667,-123.19206276,49.6,2,0.7,26,0,0
1733437085.6359625,48.684825593333336,-123.19206269333333,49.7,2,0.7,25,0,0
1733437085.8323524,48.684825593333336,-123.19206269333333,49.7,2,0.7,25,0,0
1733437086.032719,48.684825593333336,-123.19206269333333,49.6,2,0.7,25,0,0
1733437086.235934,48.684825593333336,-123.19206269333333,49.6,2,0.7,25,0,0
1733437086.4334548,48.684825493333335,-123.19206263666666,49.6,2,0.7,25,0,0
1733437086.6322591,48.684825493333335,-123.19206263666666,49.6,2,0.7,25,0,0
1733437086.8291066,48.684825493333335,-123.19206263666666,49.6,2,0.7,25,0,0
1733437087.0323825,48.684825493333335,-123.19206263666666,49.7,2,0.7,25,0,0
1733437087.2294436,48.684825493333335,-123.19206263666666,49.7,2,0.7,25,0,0
1733437087.4313471,48.68482535166667,-123.19206259333333,49.6,2,0.7,25,0,0
1733437087.6484754,48.68482535166667,-123.19206259333333,49.6,2,0.7,25,0,0
1733437087.8318787,48.68482535166667,-123.19206259333333,49.50000000000001,2,0.7,25,0,0
1733437088.0293763,48.68482535166667,-123.19206259333333,49.50000000000001,2,0.7,25,0,0
1733437088.2321374,48.68482535166667,-123.19206259333333,49.50000000000001,2,0.7,25,0,0
1733437088.4305923,48.684825518333334,-123.192062555,49.6,2,0.7,25,0,0
1733437088.6373382,48.684825518333334,-123.192062555,49.6,2,0.7,25,0,0
1733437088.8366508,48.684825518333334,-123.192062555,49.6,2,0.7,25,0,0
1733437089.0442567,48.684825518333334,-123.192062555,49.800000000000004,2,0.7,25,0,0
1733437089.2378979,48.684825518333334,-123.192062555,49.800000000000004,2,0.7,25,0,0
1733437089.4317498,48.68482561166667,-123.19206287,49.7,2,0.7,25,0,0
1733437089.6384459,48.68482561166667,-123.19206287,49.7,2,0.7,25,0,0
1733437089.8390176,48.68482561166667,-123.19206287,49.6,2,0.7,25,0,0
1733437090.0424356,48.68482561166667,-123.19206287,49.6,2,0.7,25,0,0
1733437090.260687,48.68482561166667,-123.19206287,49.6,2,0.7,25,0,0
1733437090.4417632,48.68482529166667,-123.192062375,49.7,2,0.7,25,0,0
1733437090.6425712,48.68482529166667,-123.192062375,49.7,2,0.7,25,0,0
1733437090.8452966,48.68482529166667,-123.192062375,49.7,2,0.7,25,0,0
1733437091.0528412,48.68482529166667,-123.192062375,49.9,2,0.7,25,0,0
1733437091.244924,48.68482529166667,-123.192062375,49.9,2,0.7,25,0,0
1733437091.4333715,48.68482529166667,-123.192062375,49.9,2,0.7,25,0,0
1733437091.6404905,48.684825485,-123.19206282833333,49.9,2,0.7,25,0,0
1733437091.8403504,48.684825485,-123.19206282833333,49.9,2,0.7,25,0,0
1733437092.0522323,48.684825485,-123.19206282833333,49.800000000000004,2,0.7,25,0,0
1733437092.2373428,48.684825485,-123.19206282833333,49.800000000000004,2,0.7,25,0,0
1733437092.4376135,48.68482526333333,-123.19206239666667,49.800000000000004,2,0.7,25,0,0
1733437092.6367242,48.68482526333333,-123.19206239666667,49.800000000000004,2,0.7,25,0,0
1733437092.838246,48.68482526333333,-123.19206239666667,49.800000000000004,2,0.7,25,0,0
1733437093.0440607,48.68482526333333,-123.19206239666667,49.800000000000004,2,0.7,25,0,0
1733437093.2395043,48.68482526333333,-123.19206239666667,49.800000000000004,2,0.7,25,0,0
1733437093.4392352,48.68482544,-123.19206270166667,50,2,0.7,25,0,0
1733437093.6450639,48.68482544,-123.19206270166667,50,2,0.7,25,0,0
1733437093.8441832,48.68482544,-123.19206270166667,50,2,0.7,25,0,0
1733437094.0410233,48.68482544,-123.19206270166667,50,2,0.7,25,0,0
1733437094.2390022,48.68482544,-123.19206270166667,50,2,0.7,25,0,0
1733437094.438467,48.68482521833333,-123.19206228166667,49.9,2,0.7,25,0,0
1733437094.636212,48.68482521833333,-123.19206228166667,49.9,2,0.7,25,0,0
1733437094.8398762,48.68482521833333,-123.19206228166667,49.9,2,0.7,25,0,0
1733437095.0478592,48.68482521833333,-123.19206228166667,50,2,0.7,25,0,0
1733437095.244892,48.68482521833333,-123.19206228166667,50,2,0.7,25,0,0
1733437095.4518082,48.684825526666664,-123.19206286,50,2,0.7,25,0,0
1733437095.6398373,48.684825526666664,-123.19206286,50,2,0.7,25,0,0
1733437095.843726,48.684825526666664,-123.19206286,50,2,0.7,25,0,0
1733437096.0427392,48.684825526666664,-123.19206286,50,2,0.7,25,0,0
1733437096.2574627,48.684825526666664,-123.19206286,50,2,0.7,25,0,0
1733437096.4556434,48.684825526666664,-123.19206286,50,2,0.7,25,0,0
1733437096.6509655,48.68482523,-123.192062295,50,2,0.7,25,0,0
1733437096.8420916,48.68482523,-123.192062295,50,2,0.7,25,0,0
1733437097.0598035,48.68482523,-123.192062295,50.1,2,0.7,25,0,0
1733437097.249262,48.68482523,-123.192062295,50.1,2,0.7,25,0,0
1733437097.446753,48.68482529833334,-123.19206279,50,2,0.7,25,0,0
1733437097.6550307,48.68482529833334,-123.19206279,50,2,0.7,25,0,0
1733437097.8498383,48.68482529833334,-123.19206279,50,2,0.7,25,0,0
1733437098.0482583,48.68482529833334,-123.19206279,50,2,0.7,25,0,0
1733437098.2431984,48.68482529833334,-123.19206279,50,2,0.7,25,0,0
1733437098.4430969,48.684825276666665,-123.19206243666666,50,2,0.7,25,0,0
1733437098.6490731,48.684825276666665,-123.19206243666666,50,2,0.7,25,0,0
1733437098.840494,48.684825276666665,-123.19206243666666,50,2,0.7,25,0,0
