timestamp,utc,latitude,longitude,fix_quality,numsats,hdop,orthometric_height
1733437268.0020564,222108.0,48.684829605,-123.19206967666666,2,26,0.7,1.281
1733437268.994187,222109.0,48.684829328333336,-123.19206901166666,2,26,0.7,1.277
1733437269.9942248,222110.0,48.68482921166667,-123.19206938,2,26,0.7,1.271
1733437271.0015402,222111.0,48.68482912333333,-123.192069035,2,26,0.7,1.262
1733437272.0015564,222112.0,48.684829113333336,-123.19206868666667,2,26,0.7,1.264
1733437273.0014102,222113.0,48.68482913333333,-123.19206853333333,2,26,0.7,1.264
1733437274.0013757,222114.0,48.68482892833333,-123.19206848833333,2,25,0.8,1.272
1733437275.0014272,222115.0,48.684828878333335,-123.19206852166667,2,25,0.8,1.271
1733437276.0017953,222116.0,48.68482869666666,-123.19206854166667,2,25,0.8,1.277
1733437276.9940488,222117.0,48.684828741666664,-123.19206856166667,2,26,0.7,1.272
1733437278.0005615,222118.0,48.684828585,-123.19206852833334,2,26,0.7,1.278
1733437279.0015943,222119.0,48.684828616666664,-123.192068755,2,26,0.7,1.274
1733437279.9953766,222120.0,48.684828341666666,-123.19206862666667,2,26,0.7,1.271
1733437280.9990752,222121.0,48.68482850666667,-123.19206902833334,2,26,0.7,1.265
1733437281.9934187,222122.0,48.684828186666664,-123.19206900666667,2,26,0.7,1.273
1733437282.9964046,222123.0,48.68482835166667,-123.19206941833333,2,26,0.7,1.267
1733437284.001362,222124.0,48.68482812,-123.19206956,2,26,0.7,1.259
1733437284.9936926,222125.0,48.684828186666664,-123.19206961666667,2,26,0.7,1.268
1733437286.000544,222126.0,48.684828305,-123.192069875,2,26,0.7,1.257
1733437287.001059,222127.0,48.684828085,-123.19206987,2,26,0.7,1.267
1733437287.9933188,222128.0,48.68482814833333,-123.192070125,2,26,0.7,1.26
1733437288.993377,222129.0,48.68482792166667,-123.19207004833333,2,26,0.7,1.258
1733437290.0011349,222130.0,48.684828063333335,-123.19207031833334,2,26,0.7,1.268
1733437291.0005543,222131.0,48.68482798,-123.19207011666667,2,26,0.7,1.262
1733437292.0003138,222132.0,48.684828196666665,-123.19207063,2,26,0.7,1.271
1733437293.0003815,222133.0,48.68482783166667,-123.19207026833334,2,26,0.7,1.266
1733437294.000441,222134.0,48.684827913333336,-123.192070615,2,26,0.7,1.27
1733437294.9995341,222135.0,48.684827973333334,-123.19207055666666,2,26,0.7,1.262
1733437296.0005777,222136.0,48.684827723333335,-123.19207050333333,2,26,0.7,1.269
1733437296.9948153,222137.0,48.684827885,-123.192070685,2,26,0.7,1.257
1733437298.0005825,222138.0,48.68482767333333,-123.19207025833333,2,26,0.7,1.251
1733437298.9947183,222139.0,48.68482799,-123.19207050833333,2,26,0.7,1.25
1733437299.9936168,222140.0,48.68482782666667,-123.19207001833334,2,26,0.7,1.262
1733437300.9926548,222141.0,48.68482805,-123.19207011333333,2,26,0.7,1.263
1733437301.9928331,222142.0,48.68482776166667,-123.19206978666666,2,26,0.7,1.264
1733437302.9923093,222143.0,48.68482794333333,-123.19206985,2,26,0.7,1.249
1733437304.0000932,222144.0,48.68482769333333,-123.19206945166667,2,26,0.7,1.255
1733437304.9998307,222145.0,48.684827865,-123.19206952166667,2,26,0.7,1.24
1733437305.9924228,222146.0,48.68482787333333,-123.19206937,2,26,0.7,1.242
1733437306.9922142,222147.0,48.68482771,-123.192069305,2,26,0.7,1.236
1733437308.0083463,222148.0,48.68482771833333,-123.19206926333334,2,25,0.7,1.239
1733437308.999469,222149.0,48.684827516666665,-123.19206911166667,2,25,0.7,1.229
1733437309.9925373,222150.0,48.684827635,-123.19206907666667,2,25,0.7,1.237
1733437310.9921277,222151.0,48.684827615,-123.19206909166667,2,26,0.7,1.23
1733437311.9984238,222152.0,48.684827525,-123.19206897166667,2,26,0.7,1.233
1733437312.9923759,222153.0,48.68482747833333,-123.19206893833334,2,26,0.7,1.242
1733437313.99859,222154.0,48.68482752,-123.19206884333333,2,26,0.7,1.235
1733437315.0021064,222155.0,48.68482745833333,-123.19206874833333,2,26,0.7,1.237
1733437315.9993987,222156.0,48.68482744666667,-123.192068845,2,26,0.7,1.247
1733437316.9927785,222157.0,48.6848273,-123.192068715,2,26,0.7,1.247
1733437317.9945307,222158.0,48.68482714,-123.19206877166667,2,26,0.7,1.246
1733437318.9930172,222159.0,48.68482727166667,-123.19206861833334,2,26,0.7,1.242
1733437319.990998,222200.0,48.684827035,-123.192068535,2,26,0.7,1.251
1733437320.9998193,222201.0,48.684826953333335,-123.19206858,2,26,0.7,1.247
1733437321.9988918,222202.0,48.684826726666664,-123.19206849833333,2,26,0.7,1.252
1733437322.9983287,222203.0,48.68482665333333,-123.19206883833333,2,26,0.7,1.249
1733437323.9942627,222204.0,48.68482643666667,-123.19206849833333,2,26,0.7,1.257
1733437324.992171,222205.0,48.684826326666666,-123.19206849166666,2,26,0.7,1.256
1733437326.0010252,222206.0,48.68482620166667,-123.19206857833333,2,26,0.7,1.264
1733437326.9988976,222207.0,48.68482619833333,-123.19206870666666,2,26,0.7,1.254
1733437327.9987884,222208.0,48.684825785,-123.19206861333333,2,26,0.7,1.255
1733437328.991359,222209.0,48.68482601,-123.19206898833333,2,26,0.7,1.25
1733437330.0042453,222210.0,48.68482556666667,-123.19206884,2,26,0.8,1.248
1733437330.9978344,222211.0,48.684825878333335,-123.19206939,2,26,0.8,1.245
1733437331.999086,222212.0,48.684825466666666,-123.19206926666666,2,26,0.7,1.248
1733437332.991514,222213.0,48.68482582,-123.19206979166667,2,26,0.7,1.254
1733437333.99975,222214.0,48.68482556833333,-123.192069585,2,26,0.7,1.249
1733437334.991918,222215.0,48.68482595166667,-123.19207024833334,2,27,0.7,1.249
1733437335.9950695,222216.0,48.684825671666665,-123.19207006166667,2,27,0.7,1.248
1733437336.9932368,222217.0,48.684826115,-123.19207045,2,27,0.7,1.255
1733437337.9996345,222218.0,48.68482591666667,-123.19207057166666,2,26,0.7,1.247
1733437338.997831,222219.0,48.68482640166667,-123.192071015,2,26,0.7,1.243
1733437339.9996653,222220.0,48.684826191666666,-123.19207092666667,2,26,0.7,1.26
1733437340.9991586,222221.0,48.68482674166667,-123.19207158666667,2,26,0.7,1.253
1733437341.9978895,222222.0,48.68482646,-123.19207158833333,2,26,0.7,1.256
1733437342.9915767,222223.0,48.68482687666667,-123.19207213,2,26,0.7,1.256
1733437343.9904127,222224.0,48.684826838333336,-123.19207205666666,2,26,0.7,1.245
1733437344.9906418,222225.0,48.68482726333333,-123.19207248333333,2,26,0.7,1.247
1733437345.9969573,222226.0,48.68482734333333,-123.19207253833333,2,26,0.7,1.237
1733437346.9901605,222227.0,48.684827803333334,-123.19207301166666,2,26,0.7,1.249
1733437347.990466,222228.0,48.68482793333333,-123.19207318166667,2,26,0.7,1.25
1733437348.9962397,222229.0,48.684828285,-123.19207342833333,2,26,0.7,1.242
1733437349.9975603,222230.0,48.684828645,-123.192073695,2,26,0.7,1.229
1733437350.9968967,222231.0,48.68482906166667,-123.19207396333333,2,26,0.7,1.222
1733437351.9903097,222232.0,48.68482937,-123.19207404166667,2,26,0.7,1.214
1733437352.997088,222233.0,48.68482963666666,-123.19207430166666,2,26,0.7,1.214
1733437353.9933655,222234.0,48.684829895,-123.19207458,2,26,0.7,1.212
1733437355.000919,222235.0,48.684830195,-123.19207489833333,2,26,0.7,1.215
1733437355.9902194,222236.0,48.684830348333335,-123.19207504666667,2,26,0.7,1.201
1733437356.989245,222237.0,48.6848307,-123.19207530833333,2,26,0.7,1.201
1733437357.9898005,222238.0,48.68483080166666,-123.19207560833334,2,26,0.7,1.207
1733437358.998479,222239.0,48.684831305,-123.19207617166667,2,26,0.7,1.189
1733437359.995877,222240.0,48.68483144166667,-123.1920765,2,26,0.7,1.195
1733437360.9966872,222241.0,48.684831763333335,-123.19207707166666,2,26,0.7,1.19
1733437361.9883115,222242.0,48.684832021666665,-123.19207746166667,2,26,0.7,1.193
1733437362.9964557,222243.0,48.684832283333336,-123.19207795333334,2,26,0.7,1.193
1733437363.9969466,222244.0,48.68483269833333,-123.19207853833333,2,26,0.7,1.19
1733437364.9968493,222245.0,48.684832811666666,-123.19207884666666,2,26,0.7,1.189
1733437365.9941678,222246.0,48.68483304666667,-123.19207961666666,2,26,0.7,1.17
1733437366.9890635,222247.0,48.68483332,-123.19207994833333,2,26,0.7,1.167
1733437367.9970276,222248.0,48.68483364833333,-123.19208057666667,2,26,0.7,1.171
1733437368.996769,222249.0,48.684833868333335,-123.19208088833334,2,26,0.7,1.166
1733437369.9937015,222250.0,48.68483417,-123.19208167166667,2,26,0.8,1.169
1733437370.9981575,222251.0,48.684834295,-123.19208212333334,2,25,0.8,1.154
1733437371.9891338,222252.0,48.68483458833333,-123.19208243166666,2,25,0.8,1.162
1733437372.990114,222253.0,48.68483488,-123.19208319,2,25,0.8,1.163
1733437373.9891806,222254.0,48.684835168333336,-123.19208360833333,2,27,0.7,1.171
1733437374.9971814,222255.0,48.684835191666664,-123.19208431,2,27,0.7,1.162
1733437375.988408,222256.0,48.684835373333335,-123.19208473166667,2,27,0.8,1.161
1733437376.9885235,222257.0,48.68483561,-123.19208534166667,2,26,0.7,1.149
1733437377.9968362,222258.0,48.68483565,-123.19208564333333,2,26,0.7,1.156
1733437378.9958472,222259.0,48.684835803333335,-123.19208597833334,2,26,0.7,1.15
1733437379.988698,222300.0,48.68483601,-123.19208651333334,2,26,0.7,1.155
1733437380.993063,222301.0,48.68483606833333,-123.19208662166666,2,26,0.7,1.144
1733437381.995584,222302.0,48.68483642166667,-123.19208729,2,26,0.7,1.135
1733437382.9962265,222303.0,48.684836485,-123.192087235,2,27,0.7,1.133
1733437383.9956443,222304.0,48.684836651666664,-123.19208761,2,27,0.7,1.138
1733437384.987788,222305.0,48.684836855,-123.192087585,2,27,0.7,1.139
1733437385.9961932,222306.0,48.68483683,-123.19208794833334,2,27,0.7,1.142
1733437386.9882715,222307.0,48.68483702333333,-123.19208815166667,2,27,0.7,1.156
1733437387.9945924,222308.0,48.68483709666667,-123.19208829,2,27,0.7,1.151
1733437388.99482,222309.0,48.684837265,-123.19208824166667,2,27,0.7,1.157
1733437389.9950116,222310.0,48.684837398333336,-123.19208853666666,2,27,0.7,1.161
1733437390.9954216,222311.0,48.684837545,-123.19208846333333,2,27,0.7,1.155
1733437391.9884152,222312.0,48.684837695,-123.19208886666667,2,27,0.7,1.159
1733437392.988331,222313.0,48.684837656666666,-123.19208865166667,2,27,0.7,1.15
1733437393.9955187,222314.0,48.684837735,-123.192089205,2,27,0.7,1.152
1733437394.9876683,222315.0,48.68483789166667,-123.19208922333334,2,27,0.7,1.159
1733437395.9876294,222316.0,48.68483797166667,-123.19208939166667,2,27,0.7,1.16
1733437396.9942403,222317.0,48.684837843333334,-123.19208954166666,2,27,0.7,1.177
1733437397.9957013,222318.0,48.68483802833333,-123.19208967833333,2,27,0.7,1.175
1733437398.9875114,222319.0,48.68483816,-123.19208969333333,2,27,0.7,1.166
1733437399.9876697,222320.0,48.68483828833333,-123.19209025833334,2,27,0.7,1.154
1733437400.9953659,222321.0,48.684838406666664,-123.19209005,2,27,0.7,1.16
1733437401.987509,222322.0,48.68483852166667,-123.19209046,2,27,0.7,1.176
1733437402.9947617,222323.0,48.684838561666666,-123.19209032,2,27,0.7,1.165
1733437403.9870174,222324.0,48.68483876333333,-123.19209055833333,2,27,0.7,1.179
1733437404.9945142,222325.0,48.68483895666667,-123.19209047833333,2,27,0.7,1.161
1733437405.9875689,222326.0,48.68483922,-123.19209056666666,2,27,0.7,1.164
1733437406.9945734,222327.0,48.68483943,-123.19209045666666,2,27,0.7,1.167
1733437407.9935312,222328.0,48.684839661666665,-123.19209077166667,2,27,0.7,1.178
1733437408.9936094,222329.0,48.684840048333335,-123.19209074,2,27,0.7,1.176
1733437409.994967,222330.0,48.68484021,-123.19209083166666,2,27,0.7,1.184
1733437410.9923491,222331.0,48.684840765,-123.19209110166666,2,27,0.7,1.184
1733437411.9880037,222332.0,48.68484110833333,-123.19209107833333,2,27,0.7,1.187
1733437412.9938803,222333.0,48.68484204,-123.192091415,2,27,0.7,1.18
1733437413.9868155,222334.0,48.684842456666665,-123.19209124333334,2,27,0.7,1.192
1733437414.9868536,222335.0,48.68484333666667,-123.19209151333334,2,27,0.7,1.192
1733437415.9938753,222336.0,48.684844,-123.19209147166667,2,27,0.7,1.194
1733437416.9938943,222337.0,48.684845288333335,-123.19209184333333,2,27,0.7,1.208
1733437417.9940987,222338.0,48.684846361666665,-123.19209187,2,27,0.7,1.197
1733437418.9870749,222339.0,48.684847751666666,-123.19209215,2,27,0.7,1.201
1733437419.9937396,222340.0,48.684849211666666,-123.19209232166666,2,27,0.7,1.196
1733437420.99339,222341.0,48.684850573333335,-123.192092525,2,27,0.7,1.197
1733437421.9860103,222342.0,48.684851695,-123.19209284833333,2,27,0.7,1.19
1733437422.9864638,222343.0,48.684852918333334,-123.19209301833334,2,27,0.7,1.19
1733437423.9870625,222344.0,48.684853778333334,-123.19209333166667,2,27,0.7,1.192
1733437424.9935043,222345.0,48.68485474166667,-123.19209339666666,2,27,0.7,1.183
1733437425.9928803,222346.0,48.68485579833333,-123.19209397333333,2,27,0.7,1.187
1733437426.992675,222347.0,48.68485659833333,-123.19209388666667,2,27,0.7,1.179
1733437427.992557,222348.0,48.684857498333336,-123.19209443833333,2,27,0.7,1.195
1733437428.9870439,222349.0,48.68485826166667,-123.19209455,2,27,0.7,1.198
1733437429.9912848,222350.0,48.68485899,-123.192094695,2,27,0.7,1.181
1733437430.993674,222351.0,48.68485962166667,-123.192095175,2,27,0.7,1.198
1733437431.9931407,222352.0,48.684860158333336,-123.19209496,2,27,0.7,1.177
1733437432.9885824,222353.0,48.684860835,-123.19209555666667,2,27,0.7,1.181
1733437433.992589,222354.0,48.68486139,-123.19209551166666,2,27,0.7,1.18
1733437434.9932847,222355.0,48.684861938333334,-123.192095865,2,27,0.7,1.167
1733437435.9981143,222356.0,48.68486222333333,-123.192095825,2,27,0.7,1.173
1733437436.9892972,222357.0,48.684862841666664,-123.19209603833333,2,27,0.7,1.176
1733437437.986787,222358.0,48.684863111666665,-123.19209601166666,2,27,0.7,1.175
1733437438.995261,222359.0,48.68486334333333,-123.19209582,2,27,0.7,1.175
1733437439.9929547,222400.0,48.68486403666667,-123.19209626833333,2,27,0.7,1.17
1733437441.0013323,222401.0,48.68486389666667,-123.19209572833333,2,27,0.7,1.17
1733437441.9854827,222402.0,48.68486465833333,-123.192096055,2,27,0.7,1.175
1733437442.985134,222403.0,48.68486460166667,-123.19209576166666,2,27,0.7,1.172
1733437443.9936705,222404.0,48.684864946666664,-123.19209573666667,2,27,0.7,1.163
1733437444.9952025,222405.0,48.684865116666664,-123.19209560333333,2,27,0.7,1.157
1733437445.990822,222406.0,48.684865163333335,-123.19209527666666,2,27,0.7,1.166
1733437446.9862158,222407.0,48.684865613333336,-123.19209514166667,2,27,0.7,1.156
1733437447.9854507,222408.0,48.68486562333333,-123.19209501833333,2,27,0.7,1.164
1733437448.9875586,222409.0,48.684865795,-123.19209463166666,2,27,0.7,1.176
1733437449.9928687,222410.0,48.684865931666664,-123.19209462666667,2,27,0.7,1.179
1733437450.9850924,222411.0,48.68486590166667,-123.19209427333334,2,27,0.7,1.181
1733437451.9924695,222412.0,48.68486600666667,-123.19209413833333,2,27,0.7,1.179
1733437452.9840643,222413.0,48.68486611833333,-123.19209405666666,2,27,0.7,1.178
1733437453.9925866,222414.0,48.68486610666667,-123.19209375333334,2,27,0.7,1.183
1733437454.984445,222415.0,48.6848661,-123.19209378,2,27,0.7,1.173
1733437455.9843287,222416.0,48.68486611666667,-123.19209359666667,2,27,0.7,1.184
1733437456.9844863,222417.0,48.68486595,-123.192093515,2,27,0.7,1.184
1733437457.9844577,222418.0,48.684866055,-123.19209345666667,2,27,0.7,1.187
1733437458.9929893,222419.0,48.684865935,-123.19209331,2,27,0.7,1.183
1733437459.9842293,222420.0,48.684865765,-123.19209312833334,2,27,0.7,1.184
1733437460.9845529,222421.0,48.684865861666665,-123.19209316666667,2,27,0.7,1.17
1733437461.9842265,222422.0,48.6848658,-123.19209306333333,2,27,0.7,1.173
1733437462.9917014,222423.0,48.68486589166667,-123.19209321666666,2,27,0.7,1.175
1733437463.9838648,222424.0,48.68486568666667,-123.19209307333334,2,27,0.7,1.181
1733437464.997705,222425.0,48.684865965,-123.19209313333333,2,27,0.7,1.176
1733437465.9847229,222426.0,48.684865603333336,-123.19209316,2,27,0.7,1.181
1733437466.9845662,222427.0,48.68486568666667,-123.19209325166666,2,27,0.7,1.176
1733437467.9850583,222428.0,48.68486549833333,-123.192093245,2,27,0.7,1.185
1733437468.9914482,222429.0,48.684865376666664,-123.192093355,2,27,0.7,1.189
1733437469.991417,222430.0,48.68486512166667,-123.19209330666666,2,27,0.7,1.176
1733437470.9841933,222431.0,48.68486488166667,-123.192093525,2,27,0.7,1.178
1733437471.9915469,222432.0,48.68486477333333,-123.192093355,2,27,0.7,1.183
1733437472.9845815,222433.0,48.68486455833333,-123.19209360166667,2,27,0.7,1.175
1733437473.9912763,222434.0,48.684864205,-123.19209361166666,2,27,0.7,1.175
1733437474.9908965,222435.0,48.68486422833333,-123.19209375833333,2,27,0.7,1.178
1733437475.9924262,222436.0,48.68486373166667,-123.19209382166666,2,27,0.7,1.187
1733437476.990971,222437.0,48.68486375166667,-123.19209388,2,27,0.7,1.186
1733437477.9906657,222438.0,48.684863228333334,-123.192093935,2,27,0.7,1.183
1733437478.9911876,222439.0,48.68486325666667,-123.19209395333333,2,27,0.7,1.186
1733437479.9830656,222440.0,48.6848629,-123.192094155,2,27,0.7,1.182
1733437480.9829373,222441.0,48.68486285,-123.19209409,2,27,0.7,1.186
1733437482.0000422,222442.0,48.684862421666665,-123.19209412833334,2,27,0.7,1.189
1733437482.989428,222443.0,48.68486238333333,-123.19209399166667,2,27,0.7,1.193
1733437483.9905531,222444.0,48.68486191833333,-123.19209408,2,27,0.7,1.204
1733437484.9835012,222445.0,48.68486205833333,-123.19209377833333,2,27,0.7,1.192
1733437485.9836037,222446.0,48.68486164,-123.19209382166666,2,27,0.7,1.208
1733437486.9840698,222447.0,48.68486171833333,-123.19209356166667,2,27,0.7,1.196
1733437487.9844096,222448.0,48.68486144166667,-123.19209347166667,2,26,0.7,1.202
1733437488.9908605,222449.0,48.68486161,-123.19209312,2,26,0.7,1.196
1733437489.9830158,222450.0,48.684861175,-123.19209273166666,2,26,0.7,1.202
1733437490.9823773,222451.0,48.684861338333334,-123.19209237666666,2,26,0.7,1.201
1733437491.9824173,222452.0,48.68486117,-123.19209194166666,2,26,0.7,1.203
1733437492.9909246,222453.0,48.68486132,-123.19209163666666,2,26,0.7,1.195
1733437493.9815233,222454.0,48.68486133166667,-123.19209119833333,2,26,0.7,1.195
1733437494.9823694,222455.0,48.684861315,-123.19209099833333,2,26,0.7,1.194
1733437495.981732,222456.0,48.68486147666667,-123.19209065,2,26,0.7,1.203
1733437496.9903955,222457.0,48.684861438333336,-123.19209026,2,26,0.7,1.194
1733437497.9818878,222458.0,48.6848614,-123.19209000666666,2,26,0.7,1.207
1733437498.982213,222459.0,48.68486163666667,-123.19208942,2,26,0.7,1.194
1733437499.9895058,222500.0,48.684861358333336,-123.19208949166666,2,26,0.7,1.196
1733437500.9892967,222501.0,48.684861698333336,-123.19208927333334,2,26,0.7,1.202
1733437501.9819615,222502.0,48.684861325,-123.192089385,2,26,0.7,1.215
1733437502.990449,222503.0,48.684861536666666,-123.19208897333333,2,26,0.7,1.206
1733437503.990424,222504.0,48.684861225,-123.19208895,2,26,0.7,1.212
1733437504.9832869,222505.0,48.684861365,-123.19208867,2,26,0.7,1.211
1733437505.9824557,222506.0,48.68486110166667,-123.19208872333333,2,26,0.7,1.207
1733437506.9895449,222507.0,48.684861248333334,-123.19208866,2,26,0.7,1.2
1733437507.9814682,222508.0,48.684860908333334,-123.19208858166667,2,26,0.7,1.213
1733437508.9894414,222509.0,48.68486106833333,-123.19208859,2,26,0.7,1.213
1733437509.9820282,222510.0,48.684860836666665,-123.19208847333333,2,26,0.7,1.217
1733437510.9913538,222511.0,48.68486078,-123.19208834166666,2,26,0.7,1.211
1733437511.981516,222512.0,48.684860666666665,-123.19208847833333,2,26,0.7,1.197
1733437512.9892824,222513.0,48.68486069,-123.19208828333333,2,26,0.7,1.206
1733437513.9890983,222514.0,48.68486063666667,-123.192088355,2,26,0.7,1.206
1733437514.9896283,222515.0,48.68486055333333,-123.19208830833334,2,26,0.7,1.212
1733437515.981289,222516.0,48.68486047166667,-123.19208816333334,2,26,0.7,1.212
1733437516.981543,222517.0,48.684860443333335,-123.192088125,2,26,0.7,1.214
1733437517.9812014,222518.0,48.684860306666664,-123.19208813833333,2,26,0.7,1.198
1733437518.9883847,222519.0,48.68486051666667,-123.19208816,2,26,0.7,1.205
1733437519.9914932,222520.0,48.68486041,-123.19208817,2,26,0.7,1.206
1733437520.98108,222521.0,48.68486049166667,-123.19208821166667,2,26,0.7,1.199
1733437521.988204,222522.0,48.68486038166667,-123.19208824,2,26,0.7,1.209
1733437522.9816322,222523.0,48.68486035,-123.19208809,2,26,0.7,1.195
1733437523.9807148,222524.0,48.684860395,-123.192088075,2,26,0.7,1.2
1733437524.9817445,222525.0,48.684860318333335,-123.192087845,2,26,0.7,1.196
1733437525.98852,222526.0,48.684860316666665,-123.192087935,2,26,0.7,1.198
1733437526.9805856,222527.0,48.68486028833333,-123.19208774166667,2,26,0.7,1.201
1733437527.9808378,222528.0,48.684860355,-123.19208789833333,2,26,0.7,1.203
1733437528.9801598,222529.0,48.68486032,-123.19208773333334,2,26,0.7,1.21
1733437529.9807737,222530.0,48.684860291666666,-123.1920876,2,26,0.7,1.205
1733437530.989311,222531.0,48.68486035,-123.19208753333334,2,26,0.7,1.193
1733437531.9878433,222532.0,48.684860113333336,-123.1920875,2,26,0.7,1.189
1733437532.9804745,222533.0,48.684860305,-123.19208763,2,26,0.7,1.177
1733437533.980391,222534.0,48.684860205,-123.19208775833333,2,26,0.7,1.181
1733437534.980306,222535.0,48.68486024166667,-123.1920877,2,26,0.7,1.191
1733437535.9884741,222536.0,48.68486006166667,-123.19208781333333,2,26,0.7,1.191
1733437536.9802272,222537.0,48.684860273333335,-123.19208753666666,2,26,0.7,1.194
1733437537.987892,222538.0,48.68485992833333,-123.19208757833333,2,26,0.7,1.18
1733437538.9877815,222539.0,48.68486021166667,-123.19208765166667,2,26,0.7,1.169
1733437539.9798832,222540.0,48.68486008,-123.19208767,2,26,0.7,1.173
1733437540.9866595,222541.0,48.68486022333333,-123.192087875,2,26,0.7,1.181
1733437541.9804873,222542.0,48.684860013333335,-123.192087685,2,26,0.7,1.186
1733437542.9890642,222543.0,48.68486026,-123.19208768666667,2,26,0.7,1.187
1733437543.9805477,222544.0,48.684860015,-123.192087595,2,26,0.7,1.183
1733437544.9880471,222545.0,48.68486033,-123.19208751,2,26,0.7,1.178
1733437546.6799855,222546.0,48.68486019,-123.19208767333333,2,26,0.7,1.176
1733437546.986299,222547.0,48.68486030333333,-123.19208773166666,2,26,0.7,1.18
1733437547.9804668,222548.0,48.68486037833333,-123.19208781666667,2,26,0.7,1.173
1733437548.980363,222549.0,48.68486042833333,-123.19208793333334,2,26,0.7,1.179
1733437549.9810336,222550.0,48.684860345,-123.19208783166667,2,26,0.7,1.174
1733437550.9865766,222551.0,48.68486038333333,-123.192087925,2,26,0.7,1.163
1733437551.984541,222552.0,48.68486040333333,-123.19208794833334,2,26,0.7,1.17
1733437552.9790316,222553.0,48.684860576666665,-123.19208812,2,26,0.7,1.16
1733437553.986281,222554.0,48.68486037666667,-123.192088075,2,26,0.7,1.175
1733437554.9871387,222555.0,48.68486057,-123.19208836333334,2,26,0.7,1.171
1733437555.9794142,222556.0,48.684860305,-123.19208818166666,2,26,0.7,1.171
1733437556.9882221,222557.0,48.68486041166667,-123.19208838666667,2,26,0.7,1.178
1733437557.9865928,222558.0,48.68486037,-123.19208834333334,2,26,0.7,1.171
1733437558.9794562,222559.0,48.684860171666664,-123.19208837,2,26,0.7,1.18
1733437559.9869573,222600.0,48.68486042833333,-123.19208866166667,2,26,0.7,1.18
1733437560.985456,222601.0,48.684860201666666,-123.19208866333334,2,26,0.7,1.192
1733437561.9815187,222602.0,48.684860386666664,-123.19208893833333,2,26,0.7,1.193
1733437562.9860172,222603.0,48.68486018666667,-123.19208870333334,2,26,0.7,1.189
1733437563.9866905,222604.0,48.68486041,-123.19208907666666,2,26,0.7,1.19
1733437564.9789588,222605.0,48.684860225,-123.19208893666666,2,26,0.7,1.179
1733437565.9784281,222606.0,48.684860575,-123.19208948166667,2,26,0.7,1.181
1733437566.986028,222607.0,48.684860285,-123.19208926166667,2,26,0.7,1.173
1733437567.9785001,222608.0,48.684860558333334,-123.192089565,2,26,0.7,1.191
1733437568.985402,222609.0,48.684860285,-123.19208954333334,2,26,0.7,1.177
1733437569.9862146,222610.0,48.68486029,-123.19208975,2,26,0.7,1.187
1733437570.978167,222611.0,48.68486038,-123.19208982666666,2,26,0.7,1.186
1733437571.9856055,222612.0,48.68486029666666,-123.19209005833333,2,26,0.7,1.19
1733437572.9881241,222613.0,48.68486035,-123.19209004833333,2,26,0.7,1.197
1733437573.9781046,222614.0,48.684860271666665,-123.19209027833334,2,26,0.7,1.202
1733437574.9773085,222615.0,48.684860365,-123.19209029166667,2,26,0.7,1.203
1733437575.9852297,222616.0,48.684859943333336,-123.19209034,2,26,0.7,1.206
1733437576.9854217,222617.0,48.68486015333333,-123.19209077166667,2,26,0.7,1.207
1733437577.9792855,222618.0,48.68485963166667,-123.192090365,2,26,0.7,1.202
1733437578.9845712,222619.0,48.684859663333334,-123.19209084,2,26,0.7,1.199
1733437579.984878,222620.0,48.68485944,-123.19209051833333,2,26,0.7,1.21
1733437580.9846146,222621.0,48.68485931833333,-123.192090805,2,26,0.7,1.209
1733437581.9788976,222622.0,48.68485911166667,-123.19209060166666,2,26,0.7,1.202
1733437582.978936,222623.0,48.684858835,-123.19209081,2,26,0.7,1.201
1733437583.9790623,222624.0,48.68485861166667,-123.19209059833334,2,26,0.7,1.192
1733437584.9865665,222625.0,48.68485822,-123.19209087166666,2,26,0.7,1.196
1733437585.9774818,222626.0,48.68485805833333,-123.19209069833333,2,26,0.7,1.199
1733437586.9875531,222627.0,48.684857558333334,-123.19209093,2,26,0.7,1.201
1733437587.9779806,222628.0,48.68485705166667,-123.19209086666666,2,26,0.7,1.203
1733437588.9771488,222629.0,48.684855936666665,-123.192090815,2,26,0.7,1.203
1733437589.984819,222630.0,48.68485369166667,-123.19209078166666,2,26,0.7,1.209
1733437590.977268,222631.0,48.68485148,-123.19209091833334,2,26,0.7,1.196
1733437591.9845133,222632.0,48.684848853333335,-123.19209073,2,26,0.7,1.195
1733437592.9844608,222633.0,48.68484695666667,-123.19209092166666,2,26,0.7,1.206
1733437593.9790077,222634.0,48.68484487,-123.19209069166666,2,26,0.7,1.214
1733437594.9772067,222635.0,48.68484303166667,-123.19209065666666,2,26,0.7,1.218
1733437595.976,222636.0,48.684841275,-123.19209055,2,26,0.7,1.215
1733437596.9763448,222637.0,48.68483989833334,-123.19209071166667,2,26,0.7,1.206
1733437597.9878466,222638.0,48.68483844166666,-123.19209066,2,26,0.7,1.203
1733437598.9885378,222639.0,48.68483736,-123.19209068833334,2,26,0.7,1.196
1733437599.9775383,222640.0,48.68483616666666,-123.19209058333334,2,26,0.7,1.2
1733437600.9773142,222641.0,48.68483531166667,-123.19209053,2,26,0.7,1.201
1733437601.976511,222642.0,48.68483460833333,-123.19209048833333,2,26,0.7,1.182
1733437602.9926033,222643.0,48.684833831666666,-123.19209035666667,2,26,0.7,1.181
