"X","date","time","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq","HavDIS","EucDIS"
1974,"8/15/2022","10:28:55","00:32:56",-3.6,296,85,47.6200866,-122.3635025,10,55.18,32.9,0.570259729527287,0.571091677273206
1975,"8/15/2022","10:28:56","00:32:57",-3.6,297,85,47.6200866,-122.3635025,10,55.22,32.9166666666667,0,0
1976,"8/15/2022","10:28:57","00:32:58",-3.6,302,85,47.6200866,-122.3635025,10,55.26,32.9333333333333,0,0
1977,"8/15/2022","10:28:58","00:32:59",-3.4,305,85,47.6200828,-122.3635025,10,55.29,32.95,0.423014065129185,0.422338004483594
1978,"8/15/2022","10:28:59","00:33:00",-3.1,306,85,47.620079,-122.3635025,10,55.31,32.9666666666667,0.423014065129185,0.422338002620057
1979,"8/15/2022","10:29:00","00:33:01",-2.7,306,85,47.6200714,-122.3635101,10,55.33,32.9833333333333,1.02027442236359,1.01961924308292
1980,"8/15/2022","10:29:01","00:33:02",-1.9,303,85,47.6200714,-122.3635101,10,55.33,33,0,0
1981,"8/15/2022","10:29:02","00:33:03",-1.5,300,85,47.6200523,-122.3635406,10,55.33,33.0166666666667,3.12380650259366,3.12394322769674
1982,"8/15/2022","10:29:03","00:33:04",-1.1,306,85,47.6200485,-122.3635482,10,55.38,33.0333333333333,0.71002641370204,0.710292572215476
1983,"8/15/2022","10:29:04","00:33:05",-1,328,85,47.6198463,-122.3631973,10,55.38,33.05,34.6394567124645,34.6453174682701
1984,"8/15/2022","10:29:05","00:33:06",-0.9,345,85,47.6199531,-122.3634567,10,55.4,33.0666666666667,22.8077005494586,22.8220498366284
1985,"8/15/2022","10:29:06","00:33:07",-0.9,2,85,47.6199913,-122.3635101,10,55.45,33.0833333333333,5.84274428308966,5.84181343493231
1986,"8/15/2022","10:29:07","00:33:08",-1.1,0,85,47.6200065,-122.363533,10,55.47,33.1,2.41154709519877,2.41143860895177
1987,"8/15/2022","10:29:08","00:33:09",-1.1,1,85,47.6200218,-122.3635482,10,55.53,33.1166666666667,2.04978982185873,2.04845588823838
1988,"8/15/2022","10:29:09","00:33:10",-1.2,0,85,47.6200256,-122.3635559,10,55.56,33.1333333333333,0.716067003542027,0.716348471668409
1989,"8/15/2022","10:29:10","00:33:11",-0.9,1,85,47.6200256,-122.3635559,10,55.6,33.15,0,0
1990,"8/15/2022","10:29:11","00:33:12",-1.2,1,85,47.6200218,-122.3635635,10,55.65,33.1666666666667,0.710026647604529,0.710292803462644
1991,"8/15/2022","10:29:12","00:33:13",-1.2,359,85,47.6200218,-122.3635635,10,55.67,33.1833333333333,0,0
1992,"8/15/2022","10:29:13","00:33:14",-1.1,1,85,47.6200141,-122.3635711,10,55.71,33.2,1.02952436269294,1.0288456320207
1993,"8/15/2022","10:29:14","00:33:15",-1.2,2,85,47.6200141,-122.3635635,10,55.71,33.2166666666667,0.570260518411673,0.571092461811283
1994,"8/15/2022","10:29:15","00:33:16",-1,359,85,47.6200103,-122.3635711,10,55.74,33.2333333333333,0.71002674723752,0.710292902717349
1995,"8/15/2022","10:29:16","00:33:17",-1.1,359,85,47.6199951,-122.3636016,10,55.78,33.25,2.84613724189895,2.84721718132321
1996,"8/15/2022","10:29:17","00:33:18",-1.1,2,85,47.6199798,-122.3636093,10,55.78,33.2666666666667,1.79851649751876,1.79621024972513
1997,"8/15/2022","10:29:18","00:33:19",-1.1,359,85,47.6199798,-122.3636093,10,55.83,33.2833333333333,0,0
1998,"8/15/2022","10:29:19","00:33:20",-1.1,359,85,47.6199607,-122.3636322,10,55.85,33.3,2.73372353402939,2.73265923929003
1999,"8/15/2022","10:29:20","00:33:21",-1.2,344,85,47.6199493,-122.3636398,10,55.89,33.3166666666667,1.39128210149963,1.38977398569971
2000,"8/15/2022","10:29:21","00:33:22",-1.4,342,85,47.6199378,-122.3636474,10,55.92,33.3333333333333,1.40144346237852,1.39991391543841
2001,"8/15/2022","10:29:22","00:33:23",-1.3,343,85,47.6199378,-122.3636398,10,55.92,33.35,0.570261352561976,0.571093290833253
2002,"8/15/2022","10:29:23","00:33:24",-1.7,347,85,47.619934,-122.3636398,10,55.96,33.3666666666667,0.423014065129185,0.422337987105857
2003,"8/15/2022","10:29:24","00:33:25",-1.8,347,85,47.6199188,-122.3636474,10,55.99,33.3833333333333,1.78556784760533,1.78327162630589
2004,"8/15/2022","10:29:25","00:33:26",-1.7,347,85,47.6199111,-122.363655,10,56.01,33.4,1.02952498440183,1.0288462340677
2005,"8/15/2022","10:29:26","00:33:27",-1.7,340,85,47.6199073,-122.363655,10,56.05,33.4166666666667,0.423014065129185,0.422337984550824
2006,"8/15/2022","10:29:27","00:33:28",-1.5,337,85,47.6199035,-122.363655,10,56.07,33.4333333333333,0.423014065129185,0.42233798548116
2007,"8/15/2022","10:29:28","00:33:29",-1.5,314,85,47.6199073,-122.3636474,10,56.08,33.45,0.710027682846801,0.710293827029949
2008,"8/15/2022","10:29:29","00:33:30",-1.5,296,85,47.6199111,-122.3636474,10,56.1,33.4666666666667,0.423014065129185,0.42233798582213
2009,"8/15/2022","10:29:30","00:33:31",-1.8,293,85,47.619915,-122.3636398,10,56.1,33.4833333333333,0.716715479777016,0.716957889088758
2010,"8/15/2022","10:29:31","00:33:32",-1.6,299,85,47.6199264,-122.3636322,10,56.14,33.5,1.3912822554932,1.38977413023902
2011,"8/15/2022","10:29:32","00:33:33",-1.7,295,85,47.6199378,-122.3636322,10,56.14,33.5166666666667,1.26904219538755,1.26701396419163
2012,"8/15/2022","10:29:33","00:33:34",-1.4,276,85,47.6199455,-122.3636245,10,56.16,33.5333333333333,1.0336999110129,1.03303608360633
2013,"8/15/2022","10:29:34","00:33:35",-1.6,247,85,47.6199493,-122.3636245,10,56.16,33.55,0.423014065129185,0.42233798872484
2014,"8/15/2022","10:29:35","00:33:36",-1.7,227,85,47.6199722,-122.3636016,10,56.16,33.5666666666667,3.07425003170793,3.07227580231373
2015,"8/15/2022","10:29:36","00:33:37",-1.9,203,85,47.6199913,-122.3635864,10,56.16,33.5833333333333,2.41278386134897,2.41057780474773
2016,"8/15/2022","10:29:37","00:33:38",-1.8,176,85,47.6199951,-122.3635787,10,56.16,33.6,0.716067275497971,0.716348740627591
2017,"8/15/2022","10:29:38","00:33:39",-1.6,154,85,47.6200065,-122.3635711,10,56.16,33.6166666666667,1.39128189816646,1.38977379679649
2018,"8/15/2022","10:29:39","00:33:40",-1.7,135,85,47.6200103,-122.3635711,10,56.19,33.6333333333333,0.423014064421069,0.422337993933407
2019,"8/15/2022","10:29:40","00:33:41",-1.8,111,85,47.6200103,-122.3635711,10,56.16,33.65,0,0
2020,"8/15/2022","10:29:41","00:33:42",-1.9,84,85,47.6200103,-122.3635711,10,56.16,33.6666666666667,0,0
2021,"8/15/2022","10:29:42","00:33:43",-1.7,67,85,47.620018,-122.3635559,10,56.16,33.6833333333333,1.42671358012656,1.42722219287654
2022,"8/15/2022","10:29:43","00:33:44",-1.6,52,85,47.620018,-122.3635635,10,56.16,33.7,0.57026047778166,0.571092421649856
2023,"8/15/2022","10:29:44","00:33:45",-1.6,33,85,47.620018,-122.3635559,10,56.16,33.7166666666667,0.57026047778166,0.571092421649856
2024,"8/15/2022","10:29:45","00:33:46",-1.8,20,85,47.6200218,-122.3635482,10,56.16,33.7333333333333,0.716067037843383,0.716348505881587
2025,"8/15/2022","10:29:46","00:33:47",-1.8,36,85,47.6200332,-122.363533,10,56.19,33.75,1.70624021312135,1.70584589093965
2026,"8/15/2022","10:29:47","00:33:48",-1.6,60,85,47.6200447,-122.3635177,10,56.21,33.7666666666667,1.71953620556463,1.7191331597774
2027,"8/15/2022","10:29:48","00:33:49",-1.6,85,85,47.6200523,-122.3635101,10,56.21,33.7833333333333,1.02027458407322,1.0196194014831
2028,"8/15/2022","10:29:49","00:33:50",-1.6,108,85,47.6200599,-122.3635025,10,56.23,33.8,1.02027453939406,1.01961935772875
2029,"8/15/2022","10:29:50","00:33:51",-1.7,135,85,47.6200637,-122.3634948,10,56.23,33.8166666666667,0.71606666423822,0.71634813767587
2030,"8/15/2022","10:29:51","00:33:52",-1.6,176,85,47.6200637,-122.3634948,10,56.23,33.8333333333333,0,0
2031,"8/15/2022","10:29:52","00:33:53",-1.6,212,85,47.6200714,-122.3634872,10,56.23,33.85,1.02952406349091,1.02884534694469
2032,"8/15/2022","10:29:53","00:33:54",-1.5,249,85,47.6200752,-122.3634796,10,56.23,33.8666666666667,0.710026211977492,0.710292374796026
2033,"8/15/2022","10:29:54","00:33:55",-1.5,287,85,47.620079,-122.3634719,10,56.23,33.8833333333333,0.716066528936478,0.716348004776784
2034,"8/15/2022","10:29:55","00:33:56",-1.6,315,85,47.6200828,-122.3634643,10,56.26,33.9,0.710026145398483,0.710292309324351
2035,"8/15/2022","10:29:56","00:33:57",-1.7,336,85,47.6200866,-122.3634567,10,56.28,33.9166666666667,0.710026112108976,0.710292277147566
2036,"8/15/2022","10:29:57","00:33:58",-1.7,336,85,47.6200866,-122.3634567,10,56.28,33.9333333333333,0,0
2037,"8/15/2022","10:29:58","00:33:59",-1.8,5,85,47.6200866,-122.3634643,10,56.26,33.95,0.570259727618084,0.57109167771168
2038,"8/15/2022","10:29:59","00:34:00",-1.9,49,85,47.6200904,-122.3634567,10,56.26,33.9666666666667,0.710026079241344,0.710292244495947
2039,"8/15/2022","10:30:00","00:34:01",-1.9,49,85,47.6200942,-122.363449,10,56.26,33.9833333333333,0.71606639340424,0.716347870761812
2040,"8/15/2022","10:30:01","00:34:02",-2,25,85,47.6201057,-122.3634338,10,56.23,34,1.71453486618627,1.71411604374737
2041,"8/15/2022","10:30:02","00:34:03",-2.1,350,85,47.6201095,-122.3634262,10,56.23,34.0166666666667,0.710025911073997,0.710292077636619
2042,"8/15/2022","10:30:03","00:34:04",-2.2,331,85,47.6201133,-122.3634109,10,56.23,34.0333333333333,1.22347708185571,1.22481549849085
2043,"8/15/2022","10:30:04","00:34:05",-2.3,336,85,47.6201171,-122.3633956,10,56.23,34.05,1.22347700331454,1.22481542127896
2044,"8/15/2022","10:30:05","00:34:06",-2.2,315,85,47.6201133,-122.363388,10,56.23,34.0666666666667,0.710025844916843,0.710292015372258
2045,"8/15/2022","10:30:06","00:34:07",-2.4,301,85,47.6201095,-122.363388,10,56.23,34.0833333333333,0.4230140658373,0.422338011474819
2046,"8/15/2022","10:30:07","00:34:08",-2.3,308,85,47.6201133,-122.3633804,10,56.23,34.1,0.710025880161615,0.710292051192071
2047,"8/15/2022","10:30:08","00:34:09",-2.4,295,85,47.620121,-122.3633651,10,56.21,34.1166666666667,1.43271713189097,1.43324113868708
2048,"8/15/2022","10:30:09","00:34:10",-2.4,272,85,47.620121,-122.3633575,10,56.23,34.1333333333333,0.570259352399841,0.571091308044747
2049,"8/15/2022","10:30:10","00:34:11",-2.6,230,85,47.620121,-122.3633499,10,56.21,34.15,0.570259352399841,0.571091308503407
2050,"8/15/2022","10:30:11","00:34:12",-2.5,228,85,47.620121,-122.3633499,10,56.23,34.1666666666667,0,0
2051,"8/15/2022","10:30:12","00:34:13",-2.6,231,85,47.620121,-122.3633499,10,56.23,34.1833333333333,0,0
2052,"8/15/2022","10:30:13","00:34:14",-2.6,231,85,47.620121,-122.3633422,10,56.23,34.2,0.577762766689893,0.57860566984631
2053,"8/15/2022","10:30:14","00:34:15",-2.7,236,85,47.6201248,-122.363327,10,56.23,34.2166666666667,1.21643895247742,1.21776452636248
2054,"8/15/2022","10:30:15","00:34:16",-2.5,231,85,47.6201248,-122.3633193,10,56.23,34.2333333333333,0.577762722786777,0.578605627241765
2055,"8/15/2022","10:30:16","00:34:17",-2.5,243,85,47.6201248,-122.3633117,10,56.23,34.25,0.570259312860503,0.571091270875326
2056,"8/15/2022","10:30:17","00:34:18",-2.6,246,85,47.6201248,-122.3632965,10,56.23,34.2666666666667,1.1405186219026,1.14218253906763
2057,"8/15/2022","10:30:18","00:34:19",-2.9,243,85,47.6201248,-122.3632888,10,56.23,34.2833333333333,0.577762724695978,0.578605630744533
2058,"8/15/2022","10:30:19","00:34:20",-2.8,214,85,47.6201248,-122.3632888,10,56.23,34.3,0,0
2059,"8/15/2022","10:30:20","00:34:21",-2.7,214,85,47.6201286,-122.3632736,10,56.23,34.3166666666667,1.2164388747541,1.21776445439246
2060,"8/15/2022","10:30:21","00:34:22",-2.6,221,85,47.6201286,-122.3632736,10,56.23,34.3333333333333,0,0
2061,"8/15/2022","10:30:22","00:34:23",-2.8,224,85,47.6201286,-122.3632659,10,56.23,34.35,0.577762680792859,0.578605588023695
2062,"8/15/2022","10:30:23","00:34:24",-2.7,225,85,47.6201324,-122.3632431,10,56.23,34.3666666666667,1.76230003228317,1.7645611180515
2063,"8/15/2022","10:30:24","00:34:25",-2.5,225,85,47.6201324,-122.3632354,10,56.26,34.3833333333333,0.57776264070814,0.57860554949446
2064,"8/15/2022","10:30:25","00:34:26",-2.6,223,85,47.6201324,-122.3632278,10,56.26,34.4,0.570259228054215,0.571091190498223
2065,"8/15/2022","10:30:26","00:34:27",-2.7,222,85,47.6201324,-122.3632202,10,56.26,34.4166666666667,0.570259229963416,0.57109119271844
2066,"8/15/2022","10:30:27","00:34:28",-2.8,219,85,47.6201324,-122.3632202,10,56.28,34.4333333333333,0,0
2067,"8/15/2022","10:30:28","00:34:29",-2.7,216,85,47.6201324,-122.3632125,10,56.26,34.45,0.577762638798939,0.578605548798254
2068,"8/15/2022","10:30:29","00:34:30",-2.6,215,85,47.6201324,-122.3632125,10,56.28,34.4666666666667,0,0
2069,"8/15/2022","10:30:30","00:34:31",-2.6,215,85,47.6201324,-122.3632125,10,56.28,34.4833333333333,0,0
2070,"8/15/2022","10:30:31","00:34:32",-2.6,208,85,47.6201324,-122.3632125,10,56.3,34.5,0,0
2071,"8/15/2022","10:30:32","00:34:33",-3,163,84,47.6201324,-122.3631973,10,56.28,34.5166666666667,1.14051845992683,1.14218238737382
2072,"8/15/2022","10:30:33","00:34:34",-3.2,144,84,47.6201324,-122.3631973,10,56.3,34.5333333333333,0,0
2073,"8/15/2022","10:30:34","00:34:35",-3.1,185,84,47.6201324,-122.3631896,10,56.3,34.55,0.577762638798939,0.578605550104031
2074,"8/15/2022","10:30:35","00:34:36",-3.2,229,84,47.6201324,-122.3631896,10,56.3,34.5666666666667,0,0
2075,"8/15/2022","10:30:36","00:34:37",-3.2,272,84,47.6201286,-122.3632049,10,56.34,34.5833333333333,1.22347668831351,1.22481513001275
2076,"8/15/2022","10:30:37","00:34:38",-3.1,268,84,47.6201248,-122.3632125,10,56.34,34.6,0.710025745705629,0.710291928818362
2077,"8/15/2022","10:30:38","00:34:39",-3.2,256,84,47.6201248,-122.3632202,10,56.35,34.6166666666667,0.577762722786777,0.578605632730872
2078,"8/15/2022","10:30:39","00:34:40",-3.1,257,84,47.6201248,-122.3631973,10,56.35,34.6333333333333,1.71828134850778,1.72078818564934
2079,"8/15/2022","10:30:40","00:34:41",-3.1,256,84,47.6201286,-122.3631896,10,56.37,34.65,0.716066085551179,0.716347581636502
2080,"8/15/2022","10:30:41","00:34:42",-3.1,253,84,47.6201286,-122.363182,10,56.37,34.6666666666667,0.57025926950276,0.571091234126521
2081,"8/15/2022","10:30:42","00:34:43",-3.3,248,84,47.6201286,-122.363182,10,56.37,34.6833333333333,0,0
2082,"8/15/2022","10:30:43","00:34:44",-3.2,249,84,47.6201286,-122.363182,10,56.37,34.7,0,0
2083,"8/15/2022","10:30:44","00:34:45",-3.3,247,84,47.6201248,-122.363182,10,56.37,34.7166666666667,0.423014065129185,0.422338017897244
2084,"8/15/2022","10:30:45","00:34:46",-3.2,252,84,47.6201248,-122.3631744,10,56.37,34.7333333333333,0.570259310951302,0.571091275919
2085,"8/15/2022","10:30:46","00:34:47",-3.4,250,84,47.620121,-122.3631744,10,56.37,34.75,0.423014065129185,0.422338020097228
2086,"8/15/2022","10:30:47","00:34:48",-3.7,250,84,47.620121,-122.3631744,10,56.37,34.7666666666667,0,0
2087,"8/15/2022","10:30:48","00:34:49",-4.4,248,84,47.620121,-122.3631744,10,56.37,34.7833333333333,0,0
2088,"8/15/2022","10:30:49","00:34:50",-5,250,84,47.620121,-122.3631668,10,56.37,34.8,0.570259354309042,0.571091319566421
2089,"8/15/2022","10:30:50","00:34:51",-5.3,250,84,47.620121,-122.3631668,10,56.37,34.8166666666667,0,0
2090,"8/15/2022","10:30:51","00:34:52",-5.6,246,84,47.620121,-122.3631668,10,56.37,34.8333333333333,0,0
2091,"8/15/2022","10:30:52","00:34:53",-5.6,248,84,47.620121,-122.3631668,10,56.37,34.85,0,0
2092,"8/15/2022","10:30:53","00:34:54",-5.2,245,84,47.620121,-122.3631668,10,56.35,34.8666666666667,0,0
2093,"8/15/2022","10:30:54","00:34:55",-5.2,249,84,47.6201171,-122.3631668,10,56.34,34.8833333333333,0.434146013261166,0.433452176540883
2094,"8/15/2022","10:30:55","00:34:56",-5.1,247,84,47.6201171,-122.3631668,10,56.3,34.9,0,0
2095,"8/15/2022","10:30:56","00:34:57",-5,247,84,47.6201171,-122.3631591,10,56.3,34.9166666666667,0.577762807879707,0.57860572029301
2096,"8/15/2022","10:30:57","00:34:58",-5.1,251,84,47.6201133,-122.3631591,10,56.28,34.9333333333333,0.423014065129185,0.42233801798486
2097,"8/15/2022","10:30:58","00:34:59",-5.3,249,84,47.6201133,-122.3631591,10,56.26,34.95,0,0
2098,"8/15/2022","10:30:59","00:35:00",-5.1,251,84,47.6201133,-122.3631515,10,56.26,34.9666666666667,0.570259438296865,0.571091404191464
2099,"8/15/2022","10:31:00","00:35:01",-4.9,251,84,47.6201171,-122.3631591,10,56.26,34.9833333333333,0.710025846450223,0.710292031650182
2100,"8/15/2022","10:31:01","00:35:02",-5.3,250,84,47.6201171,-122.3631668,10,56.23,35,0.577762807879707,0.57860572029301
2101,"8/15/2022","10:31:02","00:35:03",-5.8,250,84,47.6201171,-122.3631744,10,56.26,35.0166666666667,0.57025939684833,0.571091362048935
2102,"8/15/2022","10:31:03","00:35:04",-6.6,251,84,47.6201171,-122.3631744,10,56.28,35.0333333333333,0,0
2103,"8/15/2022","10:31:04","00:35:05",-7.4,249,84,47.6201171,-122.3631744,10,56.28,35.05,0,0
2104,"8/15/2022","10:31:05","00:35:06",-8,221,84,47.6201171,-122.3631744,10,56.3,35.0666666666667,0,0
2105,"8/15/2022","10:31:06","00:35:07",-8.7,227,84,47.6201171,-122.3631744,10,56.3,35.0833333333333,0,0
2106,"8/15/2022","10:31:07","00:35:08",-9,241,84,47.620121,-122.3631744,10,56.26,35.1,0.434146013261166,0.433452175260716
2107,"8/15/2022","10:31:08","00:35:09",-9.2,241,84,47.620121,-122.3631744,10,56.26,35.1166666666667,0,0
2108,"8/15/2022","10:31:09","00:35:10",-9.1,244,84,47.6201171,-122.3631744,10,56.23,35.1333333333333,0.434146013261166,0.433452175260716
2109,"8/15/2022","10:31:10","00:35:11",-8.9,243,84,47.6201171,-122.363182,10,56.23,35.15,0.570259394939129,0.571091359859265
2110,"8/15/2022","10:31:11","00:35:12",-9,245,84,47.6201171,-122.3631744,10,56.19,35.1666666666667,0.570259394939129,0.571091359859265
2111,"8/15/2022","10:31:12","00:35:13",-8.9,245,84,47.6201133,-122.3631744,10,56.16,35.1833333333333,0.423014065129185,0.422338018230822
2112,"8/15/2022","10:31:13","00:35:14",-8.7,242,84,47.6201133,-122.3631668,10,56.14,35.2,0.570259438296865,0.571091403491393
2113,"8/15/2022","10:31:14","00:35:15",-8.6,258,84,47.6201133,-122.3631591,10,56.1,35.2166666666667,0.577762849873617,0.578605762325171
2114,"8/15/2022","10:31:15","00:35:16",-8.8,276,84,47.6201171,-122.3631744,10,56.07,35.2333333333333,1.22347700331454,1.22481544689185
2115,"8/15/2022","10:31:16","00:35:17",-9,280,84,47.6201171,-122.3631744,10,55.99,35.25,0,0
2116,"8/15/2022","10:31:17","00:35:18",-8.9,298,84,47.6201171,-122.3631744,10,55.96,35.2666666666667,0,0
2117,"8/15/2022","10:31:18","00:35:19",-8.9,301,84,47.6201171,-122.3631744,10,55.92,35.2833333333333,0,0
2118,"8/15/2022","10:31:19","00:35:20",-8.9,304,84,47.620121,-122.3631744,10,55.89,35.3,0.434146013261166,0.433452175260716
2119,"8/15/2022","10:31:20","00:35:21",-8.8,297,84,47.620121,-122.3631668,10,55.81,35.3166666666667,0.570259354309042,0.571091319566421
2120,"8/15/2022","10:31:21","00:35:22",-8.9,298,84,47.620121,-122.363182,10,55.78,35.3333333333333,1.14051870670888,1.14218263681147
2121,"8/15/2022","10:31:22","00:35:23",-8.8,292,84,47.620121,-122.3631896,10,55.74,35.35,0.570259352399841,0.571091316902671
2122,"8/15/2022","10:31:23","00:35:24",-8.9,291,84,47.620121,-122.3631973,10,55.71,35.3666666666667,0.577762764780692,0.578605675813048
2123,"8/15/2022","10:31:24","00:35:25",-8.4,291,84,47.620121,-122.3631896,10,55.67,35.3833333333333,0.577762764780692,0.578605675813048
2124,"8/15/2022","10:31:25","00:35:26",-7.7,291,84,47.620121,-122.363182,10,55.65,35.4,0.570259352399841,0.571091316902671
2125,"8/15/2022","10:31:26","00:35:27",-7.2,276,84,47.620121,-122.363182,10,55.62,35.4166666666667,0,0
2126,"8/15/2022","10:31:27","00:35:28",-7,271,84,47.620121,-122.3631744,10,55.58,35.4333333333333,0.570259352399841,0.571091317245047
2127,"8/15/2022","10:31:28","00:35:29",-6.8,276,84,47.620121,-122.3631744,10,55.56,35.45,0,0
2128,"8/15/2022","10:31:29","00:35:30",-6.7,274,84,47.620121,-122.3631744,10,55.54,35.4666666666667,0,0
2129,"8/15/2022","10:31:30","00:35:31",-6.6,271,84,47.6201248,-122.3631744,10,55.53,35.4833333333333,0.423014065129185,0.422338020097228
2130,"8/15/2022","10:31:31","00:35:32",-6.5,276,84,47.6201248,-122.3631744,10,55.53,35.5,0,0
2131,"8/15/2022","10:31:32","00:35:33",-5.9,274,84,47.6201248,-122.3631744,10,55.53,35.5166666666667,0,0
2132,"8/15/2022","10:31:33","00:35:34",-5.5,299,84,47.6201286,-122.3631744,10,55.53,35.5333333333333,0.423014065129185,0.422338018237513
2133,"8/15/2022","10:31:34","00:35:35",-5.4,290,84,47.6201286,-122.363182,10,55.54,35.55,0.57025926950276,0.571091234476543
2134,"8/15/2022","10:31:36","00:35:36",-5.5,283,84,47.6201286,-122.363182,10,55.58,35.5666666666667,0,0
2135,"8/15/2022","10:31:36","00:35:37",-5.5,283,84,47.6201286,-122.363182,10,55.62,35.5833333333333,0,0
2136,"8/15/2022","10:31:37","00:35:38",-5.5,282,84,47.6201286,-122.3631896,10,55.69,35.6,0.57025926950276,0.571091234126521
2137,"8/15/2022","10:31:39","00:35:39",-5.4,283,84,47.6201248,-122.3631973,10,55.71,35.6166666666667,0.716066085551179,0.716347581636502
2138,"8/15/2022","10:31:40","00:35:40",-5.5,284,84,47.6201248,-122.3632049,10,55.71,35.6333333333333,0.570259312860503,0.571091276746827
2139,"8/15/2022","10:31:41","00:35:41",-5.6,284,84,47.620121,-122.3632049,10,55.74,35.65,0.423014065129185,0.422338017802974
2140,"8/15/2022","10:31:42","00:35:42",-5.6,282,84,47.6201171,-122.3632049,10,55.74,35.6666666666667,0.434146013261166,0.433452173860478
2141,"8/15/2022","10:31:43","00:35:43",-5.6,283,84,47.6201133,-122.3632049,10,55.76,35.6833333333333,0.423014065129185,0.422338017800107
2142,"8/15/2022","10:31:44","00:35:44",-5.5,283,84,47.6201133,-122.3631973,10,55.78,35.7,0.570259438296865,0.57109140188908
2143,"8/15/2022","10:31:45","00:35:45",-5.5,278,84,47.6201133,-122.3631896,10,55.78,35.7166666666667,0.577762849873617,0.578605760676957
2144,"8/15/2022","10:31:46","00:35:46",-5.7,286,84,47.6201133,-122.3631896,10,55.78,35.7333333333333,0,0
2145,"8/15/2022","10:31:47","00:35:47",-6,284,84,47.6201133,-122.3631896,10,55.78,35.75,0,0
2146,"8/15/2022","10:31:48","00:35:48",-6.5,277,84,47.6201133,-122.3631896,10,55.78,35.7666666666667,0,0
2147,"8/15/2022","10:31:49","00:35:49",-6.6,277,84,47.6201133,-122.363182,10,55.78,35.7833333333333,0.570259436387664,0.571091400842936
2148,"8/15/2022","10:31:50","00:35:50",-6.7,280,84,47.6201133,-122.363182,10,55.78,35.8,0,0
2149,"8/15/2022","10:31:51","00:35:51",-6.7,304,84,47.6201095,-122.363182,10,55.78,35.8166666666667,0.4230140658373,0.422338019753136
2150,"8/15/2022","10:31:52","00:35:52",-6.7,311,84,47.6201095,-122.3631744,10,55.78,35.8333333333333,0.570259477836195,0.571091442503711
2151,"8/15/2022","10:31:53","00:35:53",-6.9,308,84,47.6201057,-122.3631896,10,55.76,35.85,1.2164392633797,1.21776485243536
2152,"8/15/2022","10:31:54","00:35:54",-7.1,326,84,47.6201057,-122.3631896,10,55.76,35.8666666666667,0,0
2153,"8/15/2022","10:31:55","00:35:55",-6.9,328,84,47.6201057,-122.3632049,10,55.74,35.8833333333333,1.14802245505535,1.1496973292748
2154,"8/15/2022","10:31:56","00:35:56",-6.6,323,84,47.6201057,-122.3632049,10,55.71,35.9,0,0
2155,"8/15/2022","10:31:57","00:35:57",-6.3,320,84,47.6201095,-122.3632049,10,55.67,35.9166666666667,0.423014064421069,0.42233801500241
2156,"8/15/2022","10:31:58","00:35:58",-6.3,318,84,47.6201095,-122.3632049,10,55.65,35.9333333333333,0,0
2157,"8/15/2022","10:31:59","00:35:59",-6.4,326,84,47.6201095,-122.3632049,10,55.62,35.95,0,0
2158,"8/15/2022","10:32:00","00:36:00",-6.3,356,84,47.6201095,-122.3632049,10,55.58,35.9666666666667,0,0
2159,"8/15/2022","10:32:01","00:36:01",-6.2,348,84,47.6201095,-122.3632049,10,55.56,35.9833333333333,0,0
2160,"8/15/2022","10:32:02","00:36:02",-6.2,342,84,47.6201057,-122.3631973,10,55.56,36,0.710025912607378,0.710292095128526
2161,"8/15/2022","10:32:03","00:36:03",-6.4,335,84,47.6201057,-122.3631896,10,55.54,36.0166666666667,0.577762933861429,0.578605844624868
2162,"8/15/2022","10:32:04","00:36:04",-6.2,305,84,47.6201057,-122.363182,10,55.51,36.0333333333333,0.570259519284725,0.571091483495029
2163,"8/15/2022","10:32:05","00:36:05",-6.3,278,84,47.6201019,-122.363182,10,55.51,36.05,0.423014065129185,0.422338019749313
2164,"8/15/2022","10:32:06","00:36:06",-6.4,280,84,47.6200981,-122.3631668,10,55.51,36.0666666666667,1.21643942086257,1.21776501056961
2165,"8/15/2022","10:32:07","00:36:07",-6.2,285,84,47.6200981,-122.3631668,10,55.47,36.0833333333333,0,0
2166,"8/15/2022","10:32:08","00:36:08",-6.3,332,84,47.6200981,-122.3631744,10,55.47,36.1,0.570259604090978,0.571091568927282
2167,"8/15/2022","10:32:09","00:36:09",-6.4,6,84,47.6200981,-122.363182,10,55.47,36.1166666666667,0.570259602181776,0.571091566722319
2168,"8/15/2022","10:32:10","00:36:10",-6.5,27,84,47.6200981,-122.363182,10,55.47,36.1333333333333,0,0
2169,"8/15/2022","10:32:11","00:36:11",-6.8,21,84,47.6200942,-122.363182,10,55.47,36.15,0.434146013969282,0.433452174900376
2170,"8/15/2022","10:32:12","00:36:12",-7,28,84,47.6200942,-122.3631896,10,55.47,36.1666666666667,0.570259644721048,0.5710916087384
2171,"8/15/2022","10:32:13","00:36:13",-7.1,24,83,47.6200942,-122.3631896,10,55.47,36.1833333333333,0,0
2172,"8/15/2022","10:32:14","00:36:14",-7.5,25,83,47.6200942,-122.363182,10,55.47,36.2,0.570259644721048,0.5710916087384
2173,"8/15/2022","10:32:15","00:36:15",-7.4,26,83,47.6200942,-122.3631744,10,55.45,36.2166666666667,0.570259644721048,0.571091609212479
