"","date","time","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq"
"1500","8/15/2022","10:21:01","00:25:01",-14.1,107,87,47.6197013,-122.3631439,10,55.33,25
"1501","8/15/2022","10:21:02","00:25:02",-14.1,109,87,47.6197013,-122.3631362,10,55.31,25.0166666666667
"1502","8/15/2022","10:21:03","00:25:03",-13.9,109,87,47.6197013,-122.3631362,10,55.29,25.0333333333333
"1503","8/15/2022","10:21:04","00:25:04",-14.1,110,87,47.6197013,-122.3631362,10,55.29,25.05
"1504","8/15/2022","10:21:05","00:25:05",-14.2,110,87,47.6197013,-122.3631362,10,55.26,25.0666666666667
"1505","8/15/2022","10:21:06","00:25:06",-14.2,110,87,47.6197013,-122.3631362,10,55.26,25.0833333333333
"1506","8/15/2022","10:21:07","00:25:07",-14.2,111,87,47.6196975,-122.3631362,10,55.26,25.1
"1507","8/15/2022","10:21:08","00:25:08",-14.2,111,87,47.6196975,-122.3631362,10,55.26,25.1166666666667
"1508","8/15/2022","10:21:09","00:25:09",-14.2,111,87,47.6196975,-122.3631362,10,55.22,25.1333333333333
"1509","8/15/2022","10:21:10","00:25:10",-14.3,111,87,47.6196975,-122.3631362,10,55.22,25.15
"1510","8/15/2022","10:21:11","00:25:11",-14.6,111,87,47.6196975,-122.3631362,10,55.22,25.1666666666667
"1511","8/15/2022","10:21:12","00:25:12",-14.8,111,87,47.6196975,-122.3631362,10,55.22,25.1833333333333
"1512","8/15/2022","10:21:13","00:25:13",-14.9,111,87,47.6196975,-122.3631362,10,55.2,25.2
"1513","8/15/2022","10:21:14","00:25:14",-15.1,111,87,47.6196975,-122.3631362,10,55.2,25.2166666666667
"1514","8/15/2022","10:21:15","00:25:15",-15.4,111,87,47.6196975,-122.3631362,10,55.2,25.2333333333333
"1515","8/15/2022","10:21:16","00:25:16",-15.8,111,87,47.6196975,-122.3631362,10,55.18,25.25
"1516","8/15/2022","10:21:17","00:25:17",-16.1,111,87,47.6196975,-122.3631362,10,55.18,25.2666666666667
"1517","8/15/2022","10:21:18","00:25:18",-16.1,111,87,47.6196975,-122.3631362,10,55.18,25.2833333333333
"1518","8/15/2022","10:21:19","00:25:19",-16.1,111,87,47.6196975,-122.3631362,10,55.17,25.3
"1519","8/15/2022","10:21:20","00:25:20",-16.1,112,87,47.6196975,-122.3631362,10,55.17,25.3166666666667
"1520","8/15/2022","10:21:21","00:25:21",-16,113,87,47.6197013,-122.3631362,10,55.15,25.3333333333333
"1521","8/15/2022","10:21:22","00:25:22",-15.9,113,87,47.6197013,-122.3631362,10,55.15,25.35
"1522","8/15/2022","10:21:23","00:25:23",-16,113,87,47.6197013,-122.3631286,10,55.15,25.3666666666667
"1523","8/15/2022","10:21:24","00:25:24",-16.1,114,87,47.6196975,-122.3631362,10,55.15,25.3833333333333
"1524","8/15/2022","10:21:25","00:25:25",-16.3,115,87,47.6196975,-122.3631286,10,55.15,25.4
"1525","8/15/2022","10:21:26","00:25:26",-16.3,115,87,47.6197013,-122.3631286,10,55.13,25.4166666666667
"1526","8/15/2022","10:21:27","00:25:27",-16.2,114,87,47.6197013,-122.3631286,10,55.13,25.4333333333333
"1527","8/15/2022","10:21:28","00:25:28",-16.1,113,87,47.6197013,-122.3631362,10,55.13,25.45
"1528","8/15/2022","10:21:29","00:25:29",-16.1,114,87,47.6196975,-122.3631362,10,55.13,25.4666666666667
"1529","8/15/2022","10:21:30","00:25:30",-16,114,87,47.6196975,-122.3631362,10,55.11,25.4833333333333
"1530","8/15/2022","10:21:31","00:25:31",-16.2,113,87,47.6196975,-122.3631286,10,55.11,25.5
"1531","8/15/2022","10:21:32","00:25:32",-16.3,113,87,47.6196975,-122.3631362,10,55.11,25.5166666666667
"1532","8/15/2022","10:21:33","00:25:33",-16.3,113,87,47.6196975,-122.3631286,10,55.09,25.5333333333333
"1533","8/15/2022","10:21:34","00:25:34",-16.3,113,87,47.6196937,-122.3631439,10,55.09,25.55
"1534","8/15/2022","10:21:35","00:25:35",-16.3,112,87,47.6196937,-122.3631439,10,55.08,25.5666666666667
"1535","8/15/2022","10:21:36","00:25:36",-16.2,112,87,47.6196899,-122.3631362,10,55.08,25.5833333333333
"1536","8/15/2022","10:21:37","00:25:37",-16.1,112,87,47.6196899,-122.3631439,10,55.08,25.6
"1537","8/15/2022","10:21:38","00:25:38",-16.1,112,87,47.6196899,-122.3631439,10,55.06,25.6166666666667
"1538","8/15/2022","10:21:39","00:25:39",-16.1,112,87,47.6196899,-122.3631439,10,55.02,25.6333333333333
"1539","8/15/2022","10:21:40","00:25:40",-16.1,112,87,47.6196899,-122.3631439,10,55.02,25.65
"1540","8/15/2022","10:21:41","00:25:41",-16.1,112,87,47.6196899,-122.3631362,10,55.02,25.6666666666667
"1541","8/15/2022","10:21:42","00:25:42",-16.2,112,87,47.6196861,-122.3631439,10,55.02,25.6833333333333
"1542","8/15/2022","10:21:43","00:25:43",-16.2,112,87,47.6196861,-122.3631439,10,55.02,25.7
"1543","8/15/2022","10:21:44","00:25:44",-16.1,112,87,47.6196861,-122.3631439,10,55.02,25.7166666666667
